Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Комментарий;Важная информация;2012 - 2мес., Чистые активы, RUB;2012 - 3мес., Чистые активы, RUB;2012 - 4мес., Чистые активы, RUB;2012 - 5мес., Чистые активы, RUB;2012 - 6мес., Чистые активы, RUB;2012 - 7мес., Чистые активы, RUB;2012 - 8мес., Чистые активы, RUB;2012 - 9мес., Чистые активы, RUB;2012 - 10мес., Чистые активы, RUB;2012 - 11мес., Чистые активы, RUB;2012 - 12мес., Чистые активы, RUB;2013 - 1мес., Чистые активы, RUB;2012 - 2мес., Счета в Банке России, RUB;2012 - 3мес., Счета в Банке России, RUB;2012 - 4мес., Счета в Банке России, RUB;2012 - 5мес., Счета в Банке России, RUB;2012 - 6мес., Счета в Банке России, RUB;2012 - 7мес., Счета в Банке России, RUB;2012 - 8мес., Счета в Банке России, RUB;2012 - 9мес., Счета в Банке России, RUB;2012 - 10мес., Счета в Банке России, RUB;2012 - 11мес., Счета в Банке России, RUB;2012 - 12мес., Счета в Банке России, RUB;2013 - 1мес., Счета в Банке России, RUB;2012 - 2мес., Коррсчета (НОСТРО), RUB;2012 - 3мес., Коррсчета (НОСТРО), RUB;2012 - 4мес., Коррсчета (НОСТРО), RUB;2012 - 5мес., Коррсчета (НОСТРО), RUB;2012 - 6мес., Коррсчета (НОСТРО), RUB;2012 - 7мес., Коррсчета (НОСТРО), RUB;2012 - 8мес., Коррсчета (НОСТРО), RUB;2012 - 9мес., Коррсчета (НОСТРО), RUB;2012 - 10мес., Коррсчета (НОСТРО), RUB;2012 - 11мес., Коррсчета (НОСТРО), RUB;2012 - 12мес., Коррсчета (НОСТРО), RUB;2013 - 1мес., Коррсчета (НОСТРО), RUB;2012 - 2мес., Ценные бумаги, RUB;2012 - 3мес., Ценные бумаги, RUB;2012 - 4мес., Ценные бумаги, RUB;2012 - 5мес., Ценные бумаги, RUB;2012 - 6мес., Ценные бумаги, RUB;2012 - 7мес., Ценные бумаги, RUB;2012 - 8мес., Ценные бумаги, RUB;2012 - 9мес., Ценные бумаги, RUB;2012 - 10мес., Ценные бумаги, RUB;2012 - 11мес., Ценные бумаги, RUB;2012 - 12мес., Ценные бумаги, RUB;2013 - 1мес., Ценные бумаги, RUB;2012 - 2мес., Кредиты, RUB;2012 - 3мес., Кредиты, RUB;2012 - 4мес., Кредиты, RUB;2012 - 5мес., Кредиты, RUB;2012 - 6мес., Кредиты, RUB;2012 - 7мес., Кредиты, RUB;2012 - 8мес., Кредиты, RUB;2012 - 9мес., Кредиты, RUB;2012 - 10мес., Кредиты, RUB;2012 - 11мес., Кредиты, RUB;2012 - 12мес., Кредиты, RUB;2013 - 1мес., Кредиты, RUB;2012 - 2мес., Кредиты организациям, RUB;2012 - 3мес., Кредиты организациям, RUB;2012 - 4мес., Кредиты организациям, RUB;2012 - 5мес., Кредиты организациям, RUB;2012 - 6мес., Кредиты организациям, RUB;2012 - 7мес., Кредиты организациям, RUB;2012 - 8мес., Кредиты организациям, RUB;2012 - 9мес., Кредиты организациям, RUB;2012 - 10мес., Кредиты организациям, RUB;2012 - 11мес., Кредиты организациям, RUB;2012 - 12мес., Кредиты организациям, RUB;2013 - 1мес., Кредиты организациям, RUB;2012 - 2мес., Кредиты физическим лицам, RUB;2012 - 3мес., Кредиты физическим лицам, RUB;2012 - 4мес., Кредиты физическим лицам, RUB;2012 - 5мес., Кредиты физическим лицам, RUB;2012 - 6мес., Кредиты физическим лицам, RUB;2012 - 7мес., Кредиты физическим лицам, RUB;2012 - 8мес., Кредиты физическим лицам, RUB;2012 - 9мес., Кредиты физическим лицам, RUB;2012 - 10мес., Кредиты физическим лицам, RUB;2012 - 11мес., Кредиты физическим лицам, RUB;2012 - 12мес., Кредиты физическим лицам, RUB;2013 - 1мес., Кредиты физическим лицам, RUB;2012 - 2мес., Кредиты другим банкам (МБК), RUB;2012 - 3мес., Кредиты другим банкам (МБК), RUB;2012 - 4мес., Кредиты другим банкам (МБК), RUB;2012 - 5мес., Кредиты другим банкам (МБК), RUB;2012 - 6мес., Кредиты другим банкам (МБК), RUB;2012 - 7мес., Кредиты другим банкам (МБК), RUB;2012 - 8мес., Кредиты другим банкам (МБК), RUB;2012 - 9мес., Кредиты другим банкам (МБК), RUB;2012 - 10мес., Кредиты другим банкам (МБК), RUB;2012 - 11мес., Кредиты другим банкам (МБК), RUB;2012 - 12мес., Кредиты другим банкам (МБК), RUB;2013 - 1мес., Кредиты другим банкам (МБК), RUB;2012 - 2мес., Основные средства, RUB;2012 - 3мес., Основные средства, RUB;2012 - 4мес., Основные средства, RUB;2012 - 5мес., Основные средства, RUB;2012 - 6мес., Основные средства, RUB;2012 - 7мес., Основные средства, RUB;2012 - 8мес., Основные средства, RUB;2012 - 9мес., Основные средства, RUB;2012 - 10мес., Основные средства, RUB;2012 - 11мес., Основные средства, RUB;2012 - 12мес., Основные средства, RUB;2013 - 1мес., Основные средства, RUB;2012 - 2мес., Учтённые векселя, RUB;2012 - 3мес., Учтённые векселя, RUB;2012 - 4мес., Учтённые векселя, RUB;2012 - 5мес., Учтённые векселя, RUB;2012 - 6мес., Учтённые векселя, RUB;2012 - 7мес., Учтённые векселя, RUB;2012 - 8мес., Учтённые векселя, RUB;2012 - 9мес., Учтённые векселя, RUB;2012 - 10мес., Учтённые векселя, RUB;2012 - 11мес., Учтённые векселя, RUB;2012 - 12мес., Учтённые векселя, RUB;2013 - 1мес., Учтённые векселя, RUB
219;ЕВРОКОММЕРЦ, ПАО КБ;1777;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""ЕВРОКОММЕРЦ""";127055, г. Москва, ул. Образцова, д. 4;Березуцкий Георгий Петрович;20.04.1992;26,5;;Ликвидируется;044525306;Москва;Публичные акционерные общества;Частная собственность;488 015 970;;Находится в стадии ликвидации от 16.03.2016, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 23.10.2015;;;;;;;;;;;4 404 947 000;5 306 347 000;421 777 000;561 366 000;367 740 000;399 294 000;314 455 000;452 128 000;232 909 000;280 210 000;207 951 000;180 899 000;566 129 000;1 184 752 000;389 215 000;152 347 000;190 746 000;86 032 000;104 467 000;97 111 000;75 677 000;39 223 000;41 632 000;39 295 000;75 961 000;52 061 000;237 810 000;242 229 000;223 112 000;175 294 000;156 023 000;156 225 000;126 717 000;126 735 000;126 745 000;126 748 000;233 457 000;234 220 000;1 639 204 000;1 749 233 000;1 647 573 000;1 925 389 000;2 029 065 000;2 123 985 000;1 995 430 000;2 092 378 000;2 126 387 000;2 523 910 000;2 551 874 000;2 753 340 000;422 595 000;432 359 000;365 314 000;408 056 000;410 786 000;487 538 000;467 263 000;496 746 000;549 334 000;552 605 000;490 751 000;490 902 000;1 200 131 000;1 285 394 000;1 240 779 000;1 275 826 000;1 356 769 000;1 434 461 000;1 476 179 000;1 513 678 000;1 575 084 000;1 669 349 000;1 699 535 000;1 690 958 000;15 361 000;30 364 000;40 364 000;240 392 000;260 395 000;200 872 000;50 875 000;80 842 000;857 000;300 845 000;360 829 000;570 721 000;160 318 000;159 676 000;160 632 000;163 916 000;163 424 000;158 801 000;157 422 000;156 730 000;156 073 000;183 045 000;232 177 000;230 713 000;237 810 000;242 229 000;223 112 000;175 294 000;156 023 000;156 225 000;126 717 000;126 735 000;126 745 000;126 748 000;233 457 000;234 220 000
220;ЮЖНЫЙ ТОРГОВЫЙ БАНК, ОАО АБ;2478;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО АКЦИОНЕРНЫЙ БАНК ""ЮЖНЫЙ ТОРГОВЫЙ БАНК""";344000, Ростовская обл, г. Ростов-На-Дону, проспект Буденновский, д. 3/3;Ткачева Ирина Александровна;13.08.1993;25,5;;Ликвидируется;046015797;Ростовская область;Публичные акционерные общества;Частная собственность;500 000 000;;Находится в стадии ликвидации от 07.05.2009, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 05.03.2009, Решение о признании должника банкротом и открытии конкурсного производства от 21.04.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;МУЛЬТИБАНК ОАО, АКБ;2235;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""МУЛЬТИБАНК"" ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО";115114, г. Москва, ул. Кожевническая, д. 14 корп. 1(2);Михеев Илья Владимирович;10.01.1993;26,0;;Ликвидируется;044525752;Москва;Публичные акционерные общества;Частная собственность;500 000 000;;Находится в стадии ликвидации от 08.06.2011, Отозвана Генеральная лицензия на осуществление банковских операций от 10.03.2011, Решение о признании должника банкротом и открытии конкурсного производства от 12.05.2011;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;
222;ВКБ, ОАО;1153;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ ""ВОЛГА-КРЕДИТ"" БАНК";443030, Самарская обл., г. Самара, ул. Вилоновская, д. 138;Нерусин Павел Иванович;30.01.2002;17,0;;Ликвидируется;043601933;Самарская область;Публичные акционерные общества;Совместная муниципальная и иностранная собственность;500 000 000;;Находится в стадии ликвидации от 30.03.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 30.12.2014;;;;;;;;;;;8 314 711 000;7 989 028 000;190 441 000;289 186 000;239 102 000;252 741 000;325 796 000;509 365 000;394 509 000;485 917 000;445 787 000;446 380 000;875 654 000;756 626 000;39 829 000;57 764 000;37 109 000;53 175 000;56 478 000;59 122 000;62 193 000;50 904 000;51 108 000;62 779 000;732 087 000;607 025 000;752 334 000;752 445 000;773 162 000;752 936 000;752 829 000;752 769 000;748 951 000;899 479 000;749 274 000;1 203 520 000;1 352 606 000;1 196 577 000;3 732 788 000;4 249 802 000;4 070 427 000;4 011 998 000;4 129 707 000;3 941 783 000;4 056 750 000;4 281 463 000;4 138 793 000;4 407 431 000;4 553 047 000;4 466 864 000;2 851 814 000;3 153 768 000;2 892 403 000;2 790 770 000;2 775 287 000;2 633 723 000;2 731 398 000;2 967 887 000;2 831 528 000;3 038 256 000;3 478 386 000;3 269 547 000;410 684 000;625 741 000;707 730 000;750 903 000;834 092 000;837 738 000;855 029 000;843 267 000;836 162 000;898 088 000;818 598 000;696 266 000;470 290 000;470 293 000;470 294 000;470 325 000;520 328 000;470 322 000;470 323 000;470 309 000;471 103 000;471 087 000;231 063 000;501 051 000;230 414 000;235 945 000;235 968 000;236 431 000;235 425 000;235 511 000;233 994 000;232 832 000;234 037 000;234 853 000;233 155 000;231 412 000;0;0;20 000 000;0;0;0;0;0;0;301 921 000;233 238 000;296 074 000
223;ВЭЛТОН БАНК, АО;1105;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВЭЛТОН БАНК""";308009, Белгородская обл., г. Белгород, проспект Б.Хмельницкого, д. 20/22;Михедько Роман Юрьевич;07.12.1990;28,0;;Ликвидируется;041403783;Белгородская область;Непубличные акционерные общества;Частная собственность;500 000 000;;Находится в стадии ликвидации от 18.04.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 15.03.2018;;;;;;;;;;;2 014 041 000;2 191 903 000;947 807 000;905 858 000;613 050 000;708 807 000;764 470 000;606 746 000;652 250 000;692 313 000;610 148 000;642 854 000;373 090 000;527 002 000;661 000;400 000;685 000;583 000;298 000;582 000;781 000;342 000;781 000;846 000;1 166 000;1 113 000;130 267 000;130 296 000;80 107 000;60 103 000;60 074 000;90 262 000;60 104 000;180 391 000;170 454 000;250 691 000;281 099 000;260 849 000;1 162 065 000;1 242 453 000;1 346 066 000;1 360 413 000;1 390 794 000;1 380 313 000;1 360 693 000;1 288 182 000;1 385 111 000;1 328 500 000;1 311 446 000;1 332 117 000;1 159 119 000;1 239 752 000;1 343 572 000;1 358 157 000;1 388 312 000;1 377 727 000;1 357 736 000;1 285 336 000;1 382 543 000;1 326 156 000;1 309 003 000;1 329 737 000;2 946 000;2 701 000;2 494 000;2 256 000;2 482 000;2 586 000;2 957 000;2 846 000;2 568 000;2 344 000;2 443 000;2 380 000;0;0;0;0;0;0;0;0;0;0;0;0;8 976 000;8 864 000;8 831 000;8 643 000;8 529 000;8 418 000;8 332 000;8 261 000;8 166 000;8 122 000;8 401 000;8 304 000;130 267 000;130 296 000;80 107 000;60 103 000;60 074 000;90 262 000;60 104 000;180 391 000;170 454 000;250 691 000;281 099 000;260 849 000
224;ГАЗИНВЕСТБАНК, ОАО КБ;3212;"КОММЕРЧЕСКИЙ БАНК ""ГАЗИНВЕСТБАНК"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";115114, г. Москва, набережная Шлюзовая, д. 6 корп. 3;Ляненко Сергей Игоревич;09.02.1995;24,0;;Ликвидируется;044525529;Москва;Публичные акционерные общества;Частная собственность;500 000 000;;Находится в стадии ликвидации от 15.02.2011, Отозвана Генеральная лицензия на осуществление банковских операций от 04.12.2008, Решение о признании должника банкротом и открытии конкурсного производства от 27.01.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;ПАРТНЕРКАПИТАЛБАНК (АО);635;"""ПАРТНЕРКАПИТАЛБАНК"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";115114, г. Москва, набережная Шлюзовая, д. 8 стр. 1(Бизнес-центр «Шлюзовая 8»);Воробьев Сергей Иванович;13.11.2002;16,0;;Ликвидируется;044525410;Москва;Непубличные акционерные общества;Частная собственность;500 000 000;;Находится в стадии ликвидации от 18.04.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 02.02.2018;;;;;;;;;;;725 163 000;2 505 983 000;21 652 000;7 356 000;29 229 000;6 106 000;5 376 000;7 100 000;6 190 000;7 451 000;13 813 000;10 259 000;8 008 000;1 118 175 000;14 511 000;6 882 000;2 729 000;12 843 000;2 283 000;3 129 000;2 506 000;2 015 000;2 960 000;2 087 000;8 131 000;6 628 000;111 289 000;312 045 000;411 294 000;316 648 000;315 250 000;264 412 000;266 496 000;265 357 000;267 314 000;166 051 000;161 285 000;186 954 000;529 315 000;420 007 000;423 023 000;420 490 000;471 631 000;471 914 000;491 621 000;489 572 000;487 995 000;489 765 000;500 380 000;1 148 050 000;56 133 000;16 863 000;20 195 000;15 874 000;15 874 000;15 712 000;17 415 000;20 948 000;27 790 000;25 772 000;37 546 000;38 571 000;285 670 000;283 045 000;281 499 000;308 000 000;300 323 000;335 856 000;361 343 000;361 112 000;364 807 000;369 498 000;368 547 000;343 758 000;83 434 000;24 440 000;30 440 000;7 487 000;492 000;21 483 000;6 484 000;13 464 000;473 000;5 466 000;20 456 000;695 450 000;11 770 000;11 668 000;11 491 000;12 084 000;11 913 000;11 720 000;11 626 000;11 869 000;11 604 000;12 355 000;14 137 000;14 293 000;111 289 000;312 045 000;411 294 000;316 648 000;314 742 000;264 412 000;266 496 000;265 357 000;267 314 000;166 051 000;161 285 000;181 957 000
226;ДИГ-БАНК (ОАО), ИАБ;2423;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ИНВЕСТИЦИОННЫЙ АКЦИОНЕРНЫЙ БАНК ""ДИГ-БАНК""";362003, Северная Осетия - Алания респ, г. Владикавказ, ул. Нальчикская, д. 1 корп. А офис;Березуцкий Георгий Петрович;12.07.1993;25,5;;Ликвидируется;049033780;Северная Осетия (Республика)-Алания;Публичные акционерные общества;Частная собственность;501 000 000;;Находится в стадии ликвидации от 07.10.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 23.06.2014, Решение о признании должника банкротом и открытии конкурсного производства от 05.09.2014;;;;;;;;;;;2 603 096 000;2 684 200 000;101 465 000;159 041 000;174 474 000;162 307 000;123 528 000;84 938 000;70 810 000;60 122 000;87 452 000;50 881 000;88 381 000;99 483 000;23 101 000;40 580 000;25 479 000;26 352 000;26 300 000;21 825 000;17 728 000;22 667 000;20 625 000;23 022 000;61 763 000;35 333 000;0;0;0;0;0;0;0;0;0;0;0;0;1 389 928 000;1 435 188 000;1 433 668 000;1 460 128 000;1 490 523 000;1 511 325 000;1 534 612 000;1 524 713 000;1 604 286 000;1 860 485 000;2 012 484 000;2 019 837 000;1 223 678 000;1 264 068 000;1 247 235 000;1 273 647 000;1 298 457 000;1 295 770 000;1 325 062 000;1 311 725 000;1 373 224 000;1 531 715 000;1 626 037 000;1 634 871 000;166 250 000;171 120 000;186 433 000;186 481 000;192 066 000;215 555 000;209 550 000;212 988 000;231 062 000;328 770 000;386 447 000;384 966 000;0;0;0;0;0;0;0;0;0;0;0;0;110 185 000;111 810 000;110 171 000;110 077 000;112 300 000;110 095 000;109 107 000;107 271 000;108 093 000;106 271 000;105 046 000;122 295 000;0;0;0;0;0;0;0;0;0;0;0;0
227;СССБ (ООО), КБ;3062;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""СПЕЦСЕТЬСТРОЙБАНК""";115035, г. Москва, ул. Балчуг, д. 3/2;Слинков Владимир Владимирович;01.09.1994;24,5;;Ликвидируется;044525146;Москва;Общества с ограниченной ответственностью;Частная собственность;505 500 000;;Находится в стадии ликвидации от 16.01.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 22.09.2014;;;;;;;;;;;5 074 715 000;5 356 754 000;1 173 735 000;871 305 000;1 105 693 000;1 186 814 000;851 338 000;939 722 000;1 086 369 000;1 100 100 000;1 457 980 000;1 257 596 000;1 212 488 000;1 640 473 000;107 185 000;114 346 000;160 228 000;143 482 000;261 280 000;168 771 000;254 058 000;190 049 000;150 764 000;219 016 000;409 834 000;254 759 000;0;0;0;0;0;0;0;0;0;0;0;0;1 143 307 000;1 183 329 000;1 211 642 000;1 234 407 000;1 246 637 000;1 307 052 000;1 287 514 000;1 364 449 000;1 392 387 000;1 558 308 000;1 628 635 000;1 732 232 000;480 234 000;472 253 000;509 872 000;507 975 000;476 031 000;526 653 000;492 871 000;535 553 000;564 635 000;701 523 000;714 647 000;781 462 000;663 073 000;711 076 000;701 770 000;726 432 000;770 606 000;780 399 000;794 643 000;828 896 000;827 752 000;856 785 000;913 988 000;950 770 000;0;0;0;0;0;0;0;0;0;0;0;0;183 610 000;183 464 000;190 146 000;193 936 000;192 764 000;193 151 000;197 339 000;196 787 000;199 587 000;207 729 000;207 638 000;209 261 000;0;0;0;0;0;0;0;0;0;0;0;0
228;ИНТРАСТБАНК (ОАО), АКБ;3144;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ИНТРАСТБАНК"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";115054, г. Москва, пер. Монетчиковский 5-Й, д. 3 корп. 1;Хамчич Максим Александрович;20.10.1994;24,0;;Ликвидируется;044525154;Москва;Публичные акционерные общества;Частная собственность;507 000 000;;Находится в стадии ликвидации от 28.11.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 16.09.2014;;;;;;;;;;;12 886 327 000;13 235 724 000;217 228 000;336 176 000;349 843 000;244 263 000;622 418 000;330 548 000;376 338 000;551 511 000;672 100 000;559 107 000;739 320 000;791 818 000;1 019 932 000;1 016 802 000;1 015 328 000;1 051 955 000;1 074 863 000;1 045 638 000;1 060 690 000;1 040 305 000;1 061 686 000;660 242 000;100 523 000;175 109 000;482 059 000;580 073 000;518 810 000;392 716 000;343 453 000;349 602 000;297 917 000;478 365 000;360 487 000;385 895 000;329 785 000;485 415 000;8 241 102 000;8 282 996 000;8 600 478 000;8 568 728 000;9 089 871 000;9 303 686 000;9 142 987 000;9 394 014 000;9 839 573 000;10 161 742 000;11 014 009 000;11 032 345 000;6 435 746 000;6 667 718 000;6 789 980 000;6 898 232 000;7 421 120 000;7 404 259 000;7 452 831 000;7 665 985 000;8 209 103 000;8 379 750 000;9 009 211 000;9 041 040 000;1 332 889 000;1 318 855 000;1 312 090 000;1 316 574 000;1 311 131 000;1 306 228 000;1 314 669 000;1 303 963 000;1 296 659 000;1 298 177 000;1 271 534 000;1 256 594 000;237 851 000;240 695 000;390 954 000;244 193 000;246 947 000;472 215 000;288 008 000;252 650 000;237 227 000;236 185 000;250 985 000;323 001 000;242 813 000;242 165 000;241 622 000;241 116 000;295 645 000;295 537 000;297 697 000;300 234 000;298 455 000;298 793 000;297 793 000;299 372 000;103 101 000;103 721 000;104 320 000;104 940 000;5 300 000;5 300 000;5 300 000;25 326 000;25 389 000;25 450 000;25 513 000;25 576 000
229;ИНТЕРАКТИВНЫЙ БАНК (ООО);3378;"""ИНТЕРАКТИВНЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";119146, г. Москва, проспект Комсомольский, д. 32;Хализев Александр Викторович;13.08.2001;17,5;;Ликвидируется;044525096;Москва;Общества с ограниченной ответственностью;Частная собственность;513 230 000;;Находится в стадии ликвидации от 06.09.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 26.04.2016;;;;;;;;;;;3 437 052 000;3 303 709 000;163 100 000;169 798 000;78 056 000;169 181 000;82 554 000;68 954 000;75 329 000;62 974 000;67 888 000;87 717 000;57 347 000;54 403 000;229 430 000;187 483 000;239 272 000;147 803 000;437 159 000;154 884 000;170 605 000;248 143 000;237 034 000;236 227 000;264 828 000;185 981 000;191 695 000;193 516 000;195 246 000;196 960 000;198 867 000;200 766 000;202 722 000;204 629 000;206 424 000;208 217 000;210 113 000;212 018 000;2 487 379 000;2 613 759 000;2 662 110 000;2 760 660 000;2 751 534 000;2 840 504 000;2 885 162 000;2 882 523 000;2 834 609 000;2 672 736 000;2 492 982 000;2 424 221 000;1 937 028 000;1 994 540 000;2 133 855 000;2 124 033 000;2 087 244 000;2 272 544 000;2 307 459 000;2 275 017 000;2 169 482 000;2 091 276 000;2 022 628 000;1 950 721 000;424 917 000;423 780 000;432 813 000;441 140 000;413 796 000;427 477 000;427 219 000;437 038 000;432 132 000;428 510 000;397 469 000;403 050 000;30 434 000;100 439 000;442 000;100 487 000;180 494 000;70 483 000;80 484 000;100 468 000;162 995 000;82 950 000;2 885 000;450 000;23 597 000;23 072 000;22 702 000;22 259 000;21 757 000;21 285 000;21 059 000;20 600 000;20 064 000;21 050 000;21 421 000;21 828 000;189 776 000;191 699 000;193 561 000;195 485 000;197 347 000;199 270 000;201 194 000;203 056 000;204 980 000;206 841 000;208 765 000;210 689 000
230;БАНК ИМПЕРИЯ, ООО;2535;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАНК ИМПЕРИЯ""";121165, г. Москва, ул. Киевская, д. 24;Тихонов Вячеслав Анатольевич;19.10.1993;25,0;;Ликвидируется;044525772;Москва;Общества с ограниченной ответственностью;Частная собственность;518 400 000;;Находится в стадии ликвидации от 08.04.2011, Отозвана Генеральная лицензия на осуществление банковских операций от 14.12.2010, Решение о признании банка банкротом (о принудительной ликвидации) от 24.02.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
231;БРР (ОАО), АКБ;3315;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""БАНК РАЗВИТИЯ РЕГИОНА"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";362007, Северная Осетия - Алания респ, г. Владикавказ, ул. Шмулевича, д. 8 корп. А;Березуцкий Георгий Петрович;25.08.1997;21,5;;Ликвидируется;049033764;Северная Осетия (Республика)-Алания;Публичные акционерные общества;Смешанная российская собственность с долей собственности субъектов Российской Федерации;520 428 880;;Находится в стадии ликвидации от 18.02.2014, Решение о признании должника банкротом и открытии конкурсного производства от 25.12.2013;;;;;;;;;;;5 754 759 000;5 647 568 000;335 087 000;194 217 000;112 942 000;253 040 000;172 012 000;241 475 000;363 421 000;304 922 000;151 940 000;147 037 000;442 266 000;342 642 000;17 152 000;13 698 000;18 671 000;13 561 000;15 876 000;15 519 000;15 743 000;15 478 000;11 593 000;17 730 000;17 147 000;13 470 000;170 047 000;200 707 000;210 766 000;219 068 000;219 894 000;202 535 000;203 012 000;259 025 000;259 411 000;256 016 000;254 764 000;255 163 000;2 474 943 000;2 671 236 000;2 694 629 000;2 646 593 000;2 703 681 000;2 626 510 000;2 696 098 000;2 784 053 000;2 814 603 000;2 756 863 000;2 703 354 000;2 680 688 000;2 285 884 000;2 483 348 000;2 502 130 000;2 445 853 000;2 497 155 000;2 416 778 000;2 493 719 000;2 584 824 000;2 606 597 000;2 554 302 000;2 503 275 000;2 477 108 000;179 972 000;178 759 000;183 366 000;191 259 000;195 363 000;198 671 000;191 301 000;188 375 000;197 053 000;191 684 000;189 313 000;189 832 000;7 992 000;8 034 000;8 038 000;8 386 000;10 068 000;9 966 000;9 983 000;9 759 000;9 858 000;9 782 000;9 671 000;9 615 000;443 096 000;443 314 000;447 872 000;448 135 000;447 248 000;626 797 000;678 085 000;679 601 000;680 393 000;675 987 000;666 564 000;665 148 000;150 769 000;151 224 000;151 664 000;152 118 000;152 559 000;153 013 000;153 468 000;153 907 000;154 361 000;154 801 000;153 511 000;153 826 000
