Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Комментарий;Важная информация;2016 - 2мес., Чистые активы, RUB;2016 - 3мес., Чистые активы, RUB;2016 - 4мес., Чистые активы, RUB;2016 - 5мес., Чистые активы, RUB;2016 - 6мес., Чистые активы, RUB;2016 - 7мес., Чистые активы, RUB;2016 - 8мес., Чистые активы, RUB;2016 - 9мес., Чистые активы, RUB;2016 - 10мес., Чистые активы, RUB;2016 - 11мес., Чистые активы, RUB;2016 - 12мес., Чистые активы, RUB;2017 - 1мес., Чистые активы, RUB;2016 - 2мес., Счета в Банке России, RUB;2016 - 3мес., Счета в Банке России, RUB;2016 - 4мес., Счета в Банке России, RUB;2016 - 5мес., Счета в Банке России, RUB;2016 - 6мес., Счета в Банке России, RUB;2016 - 7мес., Счета в Банке России, RUB;2016 - 8мес., Счета в Банке России, RUB;2016 - 9мес., Счета в Банке России, RUB;2016 - 10мес., Счета в Банке России, RUB;2016 - 11мес., Счета в Банке России, RUB;2016 - 12мес., Счета в Банке России, RUB;2017 - 1мес., Счета в Банке России, RUB;2016 - 2мес., Коррсчета (НОСТРО), RUB;2016 - 3мес., Коррсчета (НОСТРО), RUB;2016 - 4мес., Коррсчета (НОСТРО), RUB;2016 - 5мес., Коррсчета (НОСТРО), RUB;2016 - 6мес., Коррсчета (НОСТРО), RUB;2016 - 7мес., Коррсчета (НОСТРО), RUB;2016 - 8мес., Коррсчета (НОСТРО), RUB;2016 - 9мес., Коррсчета (НОСТРО), RUB;2016 - 10мес., Коррсчета (НОСТРО), RUB;2016 - 11мес., Коррсчета (НОСТРО), RUB;2016 - 12мес., Коррсчета (НОСТРО), RUB;2017 - 1мес., Коррсчета (НОСТРО), RUB;2016 - 2мес., Ценные бумаги, RUB;2016 - 3мес., Ценные бумаги, RUB;2016 - 4мес., Ценные бумаги, RUB;2016 - 5мес., Ценные бумаги, RUB;2016 - 6мес., Ценные бумаги, RUB;2016 - 7мес., Ценные бумаги, RUB;2016 - 8мес., Ценные бумаги, RUB;2016 - 9мес., Ценные бумаги, RUB;2016 - 10мес., Ценные бумаги, RUB;2016 - 11мес., Ценные бумаги, RUB;2016 - 12мес., Ценные бумаги, RUB;2017 - 1мес., Ценные бумаги, RUB;2016 - 2мес., Кредиты, RUB;2016 - 3мес., Кредиты, RUB;2016 - 4мес., Кредиты, RUB;2016 - 5мес., Кредиты, RUB;2016 - 6мес., Кредиты, RUB;2016 - 7мес., Кредиты, RUB;2016 - 8мес., Кредиты, RUB;2016 - 9мес., Кредиты, RUB;2016 - 10мес., Кредиты, RUB;2016 - 11мес., Кредиты, RUB;2016 - 12мес., Кредиты, RUB;2017 - 1мес., Кредиты, RUB;2016 - 2мес., Кредиты организациям, RUB;2016 - 3мес., Кредиты организациям, RUB;2016 - 4мес., Кредиты организациям, RUB;2016 - 5мес., Кредиты организациям, RUB;2016 - 6мес., Кредиты организациям, RUB;2016 - 7мес., Кредиты организациям, RUB;2016 - 8мес., Кредиты организациям, RUB;2016 - 9мес., Кредиты организациям, RUB;2016 - 10мес., Кредиты организациям, RUB;2016 - 11мес., Кредиты организациям, RUB;2016 - 12мес., Кредиты организациям, RUB;2017 - 1мес., Кредиты организациям, RUB;2016 - 2мес., Кредиты физическим лицам, RUB;2016 - 3мес., Кредиты физическим лицам, RUB;2016 - 4мес., Кредиты физическим лицам, RUB;2016 - 5мес., Кредиты физическим лицам, RUB;2016 - 6мес., Кредиты физическим лицам, RUB;2016 - 7мес., Кредиты физическим лицам, RUB;2016 - 8мес., Кредиты физическим лицам, RUB;2016 - 9мес., Кредиты физическим лицам, RUB;2016 - 10мес., Кредиты физическим лицам, RUB;2016 - 11мес., Кредиты физическим лицам, RUB;2016 - 12мес., Кредиты физическим лицам, RUB;2017 - 1мес., Кредиты физическим лицам, RUB;2016 - 2мес., Кредиты другим банкам (МБК), RUB;2016 - 3мес., Кредиты другим банкам (МБК), RUB;2016 - 4мес., Кредиты другим банкам (МБК), RUB;2016 - 5мес., Кредиты другим банкам (МБК), RUB;2016 - 6мес., Кредиты другим банкам (МБК), RUB;2016 - 7мес., Кредиты другим банкам (МБК), RUB;2016 - 8мес., Кредиты другим банкам (МБК), RUB;2016 - 9мес., Кредиты другим банкам (МБК), RUB;2016 - 10мес., Кредиты другим банкам (МБК), RUB;2016 - 11мес., Кредиты другим банкам (МБК), RUB;2016 - 12мес., Кредиты другим банкам (МБК), RUB;2017 - 1мес., Кредиты другим банкам (МБК), RUB;2016 - 2мес., Основные средства, RUB;2016 - 3мес., Основные средства, RUB;2016 - 4мес., Основные средства, RUB;2016 - 5мес., Основные средства, RUB;2016 - 6мес., Основные средства, RUB;2016 - 7мес., Основные средства, RUB;2016 - 8мес., Основные средства, RUB;2016 - 9мес., Основные средства, RUB;2016 - 10мес., Основные средства, RUB;2016 - 11мес., Основные средства, RUB;2016 - 12мес., Основные средства, RUB;2017 - 1мес., Основные средства, RUB;2016 - 2мес., Учтённые векселя, RUB;2016 - 3мес., Учтённые векселя, RUB;2016 - 4мес., Учтённые векселя, RUB;2016 - 5мес., Учтённые векселя, RUB;2016 - 6мес., Учтённые векселя, RUB;2016 - 7мес., Учтённые векселя, RUB;2016 - 8мес., Учтённые векселя, RUB;2016 - 9мес., Учтённые векселя, RUB;2016 - 10мес., Учтённые векселя, RUB;2016 - 11мес., Учтённые векселя, RUB;2016 - 12мес., Учтённые векселя, RUB;2017 - 1мес., Учтённые векселя, RUB
204;ИДЕЯ БАНК, ПАО;430;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИДЕЯ БАНК""";350080, Краснодарский кр, г. Краснодар, ул. Уральская, д. 97;Корнев Анатолий Анатольевич;01.10.1990;28,5;;Ликвидируется;040349772;Краснодарский край;Публичные акционерные общества;Иная смешанная российская собственность;396 996 826;;Находится в стадии ликвидации от 14.03.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 19.12.2016;6 427 421 000;6 648 938 000;6 762 462 000;6 426 709 000;6 558 043 000;6 883 304 000;7 807 886 000;7 858 082 000;7 912 837 000;;;;81 633 000;399 582 000;164 338 000;164 066 000;102 450 000;137 794 000;385 921 000;228 579 000;188 632 000;;;;259 129 000;276 918 000;354 791 000;277 212 000;208 325 000;245 526 000;307 523 000;206 406 000;132 407 000;;;;312 821 000;313 640 000;315 583 000;317 790 000;313 316 000;315 539 000;717 471 000;717 435 000;723 222 000;;;;4 625 588 000;4 836 386 000;4 722 926 000;4 848 035 000;4 868 027 000;4 936 200 000;5 175 605 000;4 983 087 000;5 259 609 000;;;;129 064 000;82 522 000;99 015 000;87 083 000;87 041 000;136 998 000;147 823 000;216 763 000;214 360 000;;;;2 726 293 000;2 625 774 000;2 553 906 000;2 396 803 000;2 394 795 000;2 462 706 000;2 379 416 000;2 640 260 000;2 973 424 000;;;;860 000 000;1 115 706 000;963 250 000;1 250 000 000;1 230 000 000;1 250 000 000;1 630 000 000;1 130 000 000;880 000 000;;;;36 460 000;35 659 000;34 976 000;34 248 000;33 650 000;32 991 000;32 679 000;31 831 000;31 227 000;;;;0;0;0;0;0;0;0;0;0;;;
205;ФПК, ООО КБ;3295;"КОММЕРЧЕСКИЙ БАНК ""ФИНАНСОВО-ПРОМЫШЛЕННЫЙ КАПИТАЛ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";125057, г. Москва, пер. Чапаевский, д. 3;Слинков Владимир Владимирович;30.08.1996;22,5;;Ликвидируется;044525506;Москва;Общества с ограниченной ответственностью;Частная собственность;400 000 000;;Находится в стадии ликвидации от 24.05.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 09.02.2018;4 734 622 000;4 747 913 000;4 356 325 000;4 348 199 000;4 377 266 000;4 325 099 000;4 259 468 000;4 399 376 000;4 550 886 000;4 528 171 000;4 419 509 000;4 651 113 000;152 193 000;132 484 000;126 917 000;127 230 000;167 131 000;99 726 000;117 470 000;105 837 000;155 766 000;117 215 000;165 260 000;149 679 000;639 292 000;787 267 000;712 846 000;656 729 000;597 095 000;433 899 000;452 994 000;485 543 000;512 646 000;473 424 000;516 180 000;496 677 000;221 216 000;211 636 000;206 680 000;209 529 000;207 576 000;212 929 000;184 837 000;183 884 000;183 561 000;226 048 000;219 244 000;219 888 000;3 267 814 000;3 191 571 000;2 859 430 000;2 751 560 000;2 979 824 000;3 113 619 000;3 061 887 000;3 127 174 000;3 335 276 000;3 228 564 000;3 082 661 000;3 293 690 000;749 873 000;790 393 000;856 069 000;903 105 000;821 787 000;862 240 000;1 053 178 000;1 431 174 000;1 426 901 000;1 476 844 000;1 315 599 000;1 422 683 000;998 568 000;933 667 000;852 242 000;688 606 000;748 495 000;941 412 000;918 994 000;886 502 000;869 799 000;872 043 000;848 024 000;842 043 000;1 519 373 000;1 467 511 000;1 102 719 000;1 159 849 000;1 409 542 000;1 309 967 000;1 089 715 000;809 498 000;1 038 576 000;879 677 000;919 038 000;1 028 964 000;2 904 000;2 825 000;3 742 000;3 652 000;3 562 000;4 245 000;4 108 000;4 204 000;4 014 000;3 930 000;3 928 000;3 825 000;180 160 000;173 617 000;171 206 000;173 819 000;172 843 000;176 506 000;149 193 000;148 903 000;149 535 000;191 811 000;187 386 000;187 594 000
206;ТРАСТОВЫЙ РЕСПУБЛИКАНСКИЙ БАНК, ООО;3404;"""ТРАСТОВЫЙ РЕСПУБЛИКАНСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";125047, г. Москва, ул. Брестская 2-Я, д. 32(Бизнес-центр «Мономах»);Баушева Надежда Сергеевна;11.04.2002;17,0;;Ликвидируется;044525571;Москва;Общества с ограниченной ответственностью;Частная собственность;400 000 000;;Находится в стадии ликвидации от 25.12.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 11.09.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;ЭЛ БАНК, ООО КБ;1025;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""ЭЛ БАНК""";445037, Самарская обл., г. Тольятти, проезд Новый, д. 8;Воробьёв Сергей Иванович;29.11.1990;28,0;;Ликвидируется;043678859;Самарская область;Общества с ограниченной ответственностью;Частная собственность;409 000 000;;Находится в стадии ликвидации от 02.09.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 05.05.2016;7 406 463 000;7 310 559 000;6 988 346 000;;;;;;;;;;271 782 000;239 598 000;120 805 000;;;;;;;;;;115 593 000;27 264 000;13 309 000;;;;;;;;;;9 302 000;9 302 000;9 302 000;;;;;;;;;;4 683 512 000;4 850 168 000;4 758 699 000;;;;;;;;;;4 057 814 000;4 291 149 000;4 208 231 000;;;;;;;;;;355 916 000;288 979 000;278 988 000;;;;;;;;;;0;0;0;;;;;;;;;;429 312 000;427 035 000;421 960 000;;;;;;;;;;9 302 000;9 302 000;9 302 000;;;;;;;;;
208;ТИХООКЕАНСКИЙ ВНЕШТОРГБАНК, ОАО;1378;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТИХООКЕАНСКИЙ ВНЕШТОРГБАНК""";693020, Сахалинская обл., г. Южно-Сахалинск, проспект Коммунистический, д. 76;Управляющая компания АГЕНТСТВО ПО СТРАХОВАНИЮ ВКЛАДОВ, ГОСУДАРСТВЕННАЯ КОРПОРАЦИЯ;20.02.1991;28,0;;Ликвидируется;046401728;Сахалинская область;Непубличные акционерные общества;Частная собственность;409 323 000;;Находится в стадии ликвидации от 16.07.2015, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 13.04.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;БАНК ИННОВАЦИЙ И РАЗВИТИЯ, АО;2647;АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ИННОВАЦИЙ И РАЗВИТИЯ;105318, г. Москва, ул. Ткацкая, д. 11 корп. 1;Хамчич Максим Александрович;17.01.1994;25,0;;Ликвидируется;044525104;Москва;Непубличные акционерные общества;Частная собственность;411 461 500;;Находится в стадии ликвидации от 16.01.2019, Отозвана Генеральная лицензия на осуществление банковских операций от 07.11.2018;4 449 491 000;4 200 547 000;4 352 220 000;4 442 795 000;4 247 131 000;4 163 792 000;4 375 775 000;4 354 868 000;4 294 613 000;4 070 137 000;4 373 248 000;4 682 266 000;195 525 000;163 738 000;140 326 000;125 873 000;154 626 000;116 505 000;81 630 000;125 741 000;204 961 000;149 611 000;285 922 000;157 460 000;421 776 000;245 000 000;308 437 000;267 782 000;312 783 000;333 372 000;347 963 000;421 734 000;369 391 000;232 830 000;286 696 000;318 226 000;199 662 000;201 275 000;199 145 000;200 758 000;202 319 000;203 883 000;151 447 000;177 897 000;175 593 000;176 935 000;175 554 000;176 941 000;2 308 043 000;2 214 914 000;2 159 332 000;2 162 845 000;2 297 109 000;2 267 584 000;2 535 590 000;2 340 710 000;2 221 217 000;2 236 826 000;2 336 575 000;2 779 685 000;1 714 933 000;1 640 903 000;1 641 192 000;1 658 209 000;1 708 497 000;1 767 535 000;1 767 894 000;1 763 720 000;1 761 685 000;1 731 938 000;1 438 272 000;1 408 670 000;510 857 000;491 611 000;476 240 000;462 736 000;466 712 000;456 644 000;449 292 000;435 586 000;410 518 000;400 874 000;379 351 000;380 120 000;42 253 000;42 400 000;1 900 000;1 900 000;81 900 000;3 405 000;303 404 000;126 404 000;34 014 000;89 014 000;503 952 000;975 895 000;422 082 000;485 142 000;446 133 000;444 012 000;443 618 000;441 755 000;439 331 000;437 839 000;436 272 000;434 556 000;478 044 000;476 312 000;48 000;48 000;48 000;48 000;48 000;0;0;0;0;0;0;0
210;СЕВЕРНЫЙ КРЕДИТ, АО КБ;2398;"АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""СЕВЕРНЫЙ КРЕДИТ""";160000, Вологодская обл., г. Вологда, ул. Герцена, д. 27;Морсков Дмитрий Геннадьевич;25.06.1993;25,5;;Ликвидируется;041909769;Вологодская область;Непубличные акционерные общества;Частная собственность;419 087 500;;Находится в стадии ликвидации от 06.04.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 29.12.2017;8 833 114 000;8 771 191 000;8 247 077 000;8 164 078 000;8 368 128 000;8 423 064 000;8 490 221 000;8 577 959 000;8 471 166 000;8 190 163 000;8 346 008 000;8 073 393 000;1 674 075 000;1 553 929 000;421 850 000;364 131 000;372 661 000;471 601 000;743 780 000;714 189 000;891 698 000;700 626 000;804 082 000;288 446 000;276 741 000;324 935 000;373 324 000;226 459 000;305 456 000;479 752 000;487 618 000;352 475 000;377 335 000;394 186 000;321 449 000;297 877 000;149 631 000;147 385 000;316 478 000;406 534 000;548 313 000;555 525 000;589 625 000;597 933 000;601 333 000;592 565 000;560 802 000;561 964 000;5 351 038 000;5 392 319 000;5 331 993 000;4 948 257 000;4 980 968 000;4 994 103 000;5 023 597 000;4 952 076 000;4 806 854 000;4 751 919 000;4 692 164 000;4 801 796 000;3 991 137 000;4 046 635 000;3 975 593 000;3 834 499 000;3 871 540 000;3 811 491 000;3 917 216 000;3 885 089 000;3 880 797 000;3 851 699 000;3 825 028 000;3 692 185 000;674 762 000;683 361 000;683 432 000;692 501 000;693 046 000;764 977 000;756 958 000;732 666 000;702 574 000;696 070 000;612 534 000;586 878 000;395 018 000;393 522 000;392 867 000;163 217 000;162 852 000;163 410 000;122 981 000;122 632 000;12 581 000;12 989 000;12 131 000;12 032 000;418 572 000;412 561 000;411 636 000;513 129 000;522 343 000;519 319 000;548 797 000;567 488 000;580 703 000;595 893 000;625 977 000;623 284 000;13 978 000;14 059 000;13 563 000;13 641 000;13 716 000;13 794 000;13 871 000;13 947 000;14 024 000;10 140 000;0;0
211;АРКСБАНК, АО;1868;"БАНК ""АГЕНТСТВО РАСЧЕТНО-КРЕДИТНАЯ СИСТЕМА"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";105064, г. Москва, ул. Казакова, д. 27;Майоров Денис Владимирович;22.05.1992;26,5;;Ликвидируется;044525731;Москва;Непубличные акционерные общества;Частная собственность;428 680 000;;Находится в стадии ликвидации от 21.10.2016, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 19.07.2016;10 368 138 000;9 722 170 000;8 699 750 000;8 781 439 000;7 368 957 000;;;;;;;;395 529 000;415 623 000;339 846 000;267 529 000;312 512 000;;;;;;;;2 248 214 000;2 254 891 000;1 792 894 000;2 240 665 000;1 424 710 000;;;;;;;;2 886 403 000;2 693 206 000;2 633 584 000;2 655 342 000;2 503 965 000;;;;;;;;3 220 851 000;2 598 101 000;2 073 725 000;2 353 950 000;1 950 826 000;;;;;;;;822 356 000;811 416 000;836 221 000;811 415 000;805 236 000;;;;;;;;297 340 000;285 642 000;336 510 000;341 515 000;344 597 000;;;;;;;;2 101 155 000;1 501 043 000;900 994 000;1 201 020 000;800 993 000;;;;;;;;30 159 000;29 539 000;28 885 000;28 268 000;27 833 000;;;;;;;;1 595 844 000;1 436 800 000;1 301 818 000;1 319 539 000;1 160 701 000;;;;;;;
212;ПРБ, ОАО;1730;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПЕРВЫЙ РЕСПУБЛИКАНСКИЙ БАНК""";123557, г. Москва, ул. Пресненский Вал, д. 14 корп. 3;Боев Игорь Владимирович;27.03.1992;27,0;;Ликвидируется;044525368;Москва;Публичные акционерные общества;Совместная частная и иностранная собственность;435 000 000;;Находится в стадии ликвидации от 05.08.2014, Решение о признании банка банкротом (о принудительной ликвидации) от 27.06.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;ЛЕНОБЛБАНК, ООО;1003;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕНОБЛБАНК""";188643, Ленинградская обл., Всеволожский район, г. Всеволожск, шоссе Дорога Жизни, д. 24/85;Шубин Герман Александрович;28.11.1990;28,0;;Ликвидируется;044106741;Ленинградская область;Общества с ограниченной ответственностью;Частная собственность;439 600 000;;Находится в стадии ликвидации от 15.01.2016, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 16.10.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;ЛЕСБАНК, ОАО АКБ;1598;АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК РАЗВИТИЯ ЛЕСНОЙ ПРОМЫШЛЕННОСТИ (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО);, г. Москва, пер. Дмитровский, д. 3 корп. 4;Баклицкий Денис Николаевич;25.10.1991;27,0;;Ликвидируется;044525694;Москва;Публичные акционерные общества;Смешанная российская собственность с долей федеральной собственности;440 909 130;;Находится в стадии ликвидации от 19.01.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 06.10.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;КБ МЕЖТРАСТБАНК, ООО;2493;"""КОММЕРЧЕСКИЙ МЕЖРЕГИОНАЛЬНЫЙ ТРАСТОВЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";127055, г. Москва, ул. Образцова, д. 7;Михеев Илья Владимирович;08.09.1993;25,5;;Ликвидируется;044525895;Москва;Общества с ограниченной ответственностью;Частная собственность;443 736 000;;Находится в стадии ликвидации от 26.04.2016, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 29.01.2016, Сообщение должника о намерении обратиться в суд с заявлением о банкротстве от 11.09.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;АГРОИНКОМБАНК, ПАО;1946;ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО АГРОИНВЕСТИЦИОННЫЙ КОММЕРЧЕСКИЙ БАНК;414000, Астраханская обл., г. Астрахань, ул. Пл. Ленина/Ул. Бурова, д. 10/3 офис 73;Захваткин Михаил Евгеньевич;27.06.1994;24,5;;Ликвидируется;041203726;Астраханская область;Публичные акционерные общества;Частная собственность;451 700 000;;Находится в стадии ликвидации от 14.12.2016, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 02.11.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;ИНТЕРКАПИТАЛ-БАНК, ООО КБ;2706;"КОММЕРЧЕСКИЙ БАНК ""ИНТЕРКАПИТАЛ-БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";430005, Мордовия респ, г. Саранск, ул. Ботевградская, д. 18 корп. 1;Махов Денис Владимирович;21.02.1994;25,0;;Ликвидируется;048952630;Мордовия (Республика);Общества с ограниченной ответственностью;Частная собственность;480 000 000;;Находится в стадии ликвидации от 19.05.2015, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 20.01.2015, Решение о признании должника банкротом и открытии конкурсного производства от 06.05.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;ФОРУС БАНК, АО;3457;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ФОРА-ОППОРТЮНИТИ РУССКИЙ БАНК""";603000, Нижегородская обл., г. Нижний Новгород, ул. Максима Горького, д. 117;Корнев Анатолий Анатольевич;24.06.2005;13,5;;Ликвидируется;042202720;Нижегородская область;Непубличные акционерные общества;Собственность иностранных юридических лиц;485 297 000;;Находится в стадии ликвидации от 11.05.2017, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 19.12.2016;4 957 346 000;5 264 145 000;5 235 030 000;5 284 656 000;5 272 637 000;5 461 877 000;5 351 091 000;5 211 940 000;5 278 470 000;;;;65 816 000;99 692 000;88 109 000;73 296 000;67 567 000;211 950 000;102 387 000;91 993 000;159 918 000;;;;46 741 000;92 385 000;114 150 000;103 419 000;59 245 000;39 241 000;180 473 000;63 150 000;48 159 000;;;;659 181 000;656 833 000;657 315 000;647 312 000;643 071 000;645 427 000;643 538 000;644 656 000;645 153 000;;;;3 221 151 000;3 379 243 000;3 325 361 000;3 456 322 000;3 516 243 000;3 459 246 000;3 686 442 000;3 528 941 000;3 404 572 000;;;;590 034 000;647 446 000;627 270 000;615 818 000;578 518 000;487 229 000;532 026 000;591 550 000;593 956 000;;;;2 032 999 000;2 088 731 000;2 070 927 000;2 217 018 000;2 326 782 000;2 363 067 000;2 553 293 000;2 351 284 000;2 058 094 000;;;;69 746 000;148 177 000;17 491 000;17 858 000;17 475 000;18 061 000;17 611 000;17 244 000;13 191 000;;;;61 170 000;60 403 000;59 651 000;58 599 000;57 795 000;211 641 000;211 403 000;211 909 000;212 742 000;;;;0;0;0;0;0;0;0;0;0;;;
