Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Комментарий;Важная информация;2017 - 2мес., Чистые активы, RUB;2017 - 3мес., Чистые активы, RUB;2017 - 4мес., Чистые активы, RUB;2017 - 5мес., Чистые активы, RUB;2017 - 6мес., Чистые активы, RUB;2017 - 7мес., Чистые активы, RUB;2017 - 8мес., Чистые активы, RUB;2017 - 9мес., Чистые активы, RUB;2017 - 10мес., Чистые активы, RUB;2017 - 11мес., Чистые активы, RUB;2017 - 12мес., Чистые активы, RUB;2018 - 1мес., Чистые активы, RUB;2017 - 2мес., Счета в Банке России, RUB;2017 - 3мес., Счета в Банке России, RUB;2017 - 4мес., Счета в Банке России, RUB;2017 - 5мес., Счета в Банке России, RUB;2017 - 6мес., Счета в Банке России, RUB;2017 - 7мес., Счета в Банке России, RUB;2017 - 8мес., Счета в Банке России, RUB;2017 - 9мес., Счета в Банке России, RUB;2017 - 10мес., Счета в Банке России, RUB;2017 - 11мес., Счета в Банке России, RUB;2017 - 12мес., Счета в Банке России, RUB;2018 - 1мес., Счета в Банке России, RUB;2017 - 2мес., Коррсчета (НОСТРО), RUB;2017 - 3мес., Коррсчета (НОСТРО), RUB;2017 - 4мес., Коррсчета (НОСТРО), RUB;2017 - 5мес., Коррсчета (НОСТРО), RUB;2017 - 6мес., Коррсчета (НОСТРО), RUB;2017 - 7мес., Коррсчета (НОСТРО), RUB;2017 - 8мес., Коррсчета (НОСТРО), RUB;2017 - 9мес., Коррсчета (НОСТРО), RUB;2017 - 10мес., Коррсчета (НОСТРО), RUB;2017 - 11мес., Коррсчета (НОСТРО), RUB;2017 - 12мес., Коррсчета (НОСТРО), RUB;2018 - 1мес., Коррсчета (НОСТРО), RUB;2017 - 2мес., Ценные бумаги, RUB;2017 - 3мес., Ценные бумаги, RUB;2017 - 4мес., Ценные бумаги, RUB;2017 - 5мес., Ценные бумаги, RUB;2017 - 6мес., Ценные бумаги, RUB;2017 - 7мес., Ценные бумаги, RUB;2017 - 8мес., Ценные бумаги, RUB;2017 - 9мес., Ценные бумаги, RUB;2017 - 10мес., Ценные бумаги, RUB;2017 - 11мес., Ценные бумаги, RUB;2017 - 12мес., Ценные бумаги, RUB;2018 - 1мес., Ценные бумаги, RUB;2017 - 2мес., Кредиты, RUB;2017 - 3мес., Кредиты, RUB;2017 - 4мес., Кредиты, RUB;2017 - 5мес., Кредиты, RUB;2017 - 6мес., Кредиты, RUB;2017 - 7мес., Кредиты, RUB;2017 - 8мес., Кредиты, RUB;2017 - 9мес., Кредиты, RUB;2017 - 10мес., Кредиты, RUB;2017 - 11мес., Кредиты, RUB;2017 - 12мес., Кредиты, RUB;2018 - 1мес., Кредиты, RUB;2017 - 2мес., Кредиты организациям, RUB;2017 - 3мес., Кредиты организациям, RUB;2017 - 4мес., Кредиты организациям, RUB;2017 - 5мес., Кредиты организациям, RUB;2017 - 6мес., Кредиты организациям, RUB;2017 - 7мес., Кредиты организациям, RUB;2017 - 8мес., Кредиты организациям, RUB;2017 - 9мес., Кредиты организациям, RUB;2017 - 10мес., Кредиты организациям, RUB;2017 - 11мес., Кредиты организациям, RUB;2017 - 12мес., Кредиты организациям, RUB;2018 - 1мес., Кредиты организациям, RUB;2017 - 2мес., Кредиты физическим лицам, RUB;2017 - 3мес., Кредиты физическим лицам, RUB;2017 - 4мес., Кредиты физическим лицам, RUB;2017 - 5мес., Кредиты физическим лицам, RUB;2017 - 6мес., Кредиты физическим лицам, RUB;2017 - 7мес., Кредиты физическим лицам, RUB;2017 - 8мес., Кредиты физическим лицам, RUB;2017 - 9мес., Кредиты физическим лицам, RUB;2017 - 10мес., Кредиты физическим лицам, RUB;2017 - 11мес., Кредиты физическим лицам, RUB;2017 - 12мес., Кредиты физическим лицам, RUB;2018 - 1мес., Кредиты физическим лицам, RUB;2017 - 2мес., Кредиты другим банкам (МБК), RUB;2017 - 3мес., Кредиты другим банкам (МБК), RUB;2017 - 4мес., Кредиты другим банкам (МБК), RUB;2017 - 5мес., Кредиты другим банкам (МБК), RUB;2017 - 6мес., Кредиты другим банкам (МБК), RUB;2017 - 7мес., Кредиты другим банкам (МБК), RUB;2017 - 8мес., Кредиты другим банкам (МБК), RUB;2017 - 9мес., Кредиты другим банкам (МБК), RUB;2017 - 10мес., Кредиты другим банкам (МБК), RUB;2017 - 11мес., Кредиты другим банкам (МБК), RUB;2017 - 12мес., Кредиты другим банкам (МБК), RUB;2018 - 1мес., Кредиты другим банкам (МБК), RUB;2017 - 2мес., Основные средства, RUB;2017 - 3мес., Основные средства, RUB;2017 - 4мес., Основные средства, RUB;2017 - 5мес., Основные средства, RUB;2017 - 6мес., Основные средства, RUB;2017 - 7мес., Основные средства, RUB;2017 - 8мес., Основные средства, RUB;2017 - 9мес., Основные средства, RUB;2017 - 10мес., Основные средства, RUB;2017 - 11мес., Основные средства, RUB;2017 - 12мес., Основные средства, RUB;2018 - 1мес., Основные средства, RUB;2017 - 2мес., Учтённые векселя, RUB;2017 - 3мес., Учтённые векселя, RUB;2017 - 4мес., Учтённые векселя, RUB;2017 - 5мес., Учтённые векселя, RUB;2017 - 6мес., Учтённые векселя, RUB;2017 - 7мес., Учтённые векселя, RUB;2017 - 8мес., Учтённые векселя, RUB;2017 - 9мес., Учтённые векселя, RUB;2017 - 10мес., Учтённые векселя, RUB;2017 - 11мес., Учтённые векселя, RUB;2017 - 12мес., Учтённые векселя, RUB;2018 - 1мес., Учтённые векселя, RUB
197;ТГБ, АО БАНК;3180;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТОРГОВЫЙ ГОРОДСКОЙ БАНК""";129090, г. Москва, туп. Спасский, д. 2 стр. 1;Королёв Григорий Евгеньевич;16.12.1994;24,0;;Ликвидируется;044525208;Москва;Публичные акционерные общества;Частная собственность;350 526 950;;Находится в стадии ликвидации от 07.07.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 13.03.2017;9 727 350 000;;;;;;;;;;;;80 801 000;;;;;;;;;;;;8 723 000;;;;;;;;;;;;4 950 000;;;;;;;;;;;;6 065 583 000;;;;;;;;;;;;5 947 797 000;;;;;;;;;;;;92 057 000;;;;;;;;;;;;5 600 000;;;;;;;;;;;;291 034 000;;;;;;;;;;;;0;;;;;;;;;;;
198;ЭСИДБАНК, ООО;1991;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""ЭСИД""";367025, Дагестан респ, г. Махачкала, ул. Коркмасова, д. 45;Джамалудинов Магомедгази Далгатович;29.07.1992;26,5;;Ликвидируется;048209742;Дагестан (Республика);Общества с ограниченной ответственностью;Частная собственность;350 556 000;;Находится в стадии ликвидации от 15.01.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 30.09.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;КБР БАНК (ООО), КБ;3364;"""КОММЕРЧЕСКИЙ БАНК РАЗВИТИЯ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";111250, г. Москва, ул. Госпитальная, д. 10 стр. 1;Мащев Александр Борисович;11.04.2001;18,0;;Ликвидируется;044525485;Москва;Общества с ограниченной ответственностью;Частная собственность;356 500 000;;Находится в стадии ликвидации от 24.03.2016, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 14.12.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;ПУЛЬС СТОЛИЦЫ, ООО КБ;3002;"КОММЕРЧЕСКИЙ БАНК ""ПУЛЬС СТОЛИЦЫ"" - ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";115114, г. Москва, набережная Дербеневская, д. 11(Бизнес-центр «Полларс»);Рябинченко Дмитрий Николаевич;28.07.1994;24,5;;Ликвидируется;044525180;Москва;Общества с ограниченной ответственностью;Частная собственность;357 598 000;;Находится в стадии ликвидации от 20.07.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 13.04.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;ОПМ-БАНК, ООО КБ;2734;"КОММЕРЧЕСКИЙ БАНК ""ОПМ-БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";127055, г. Москва, ул. Палиха, д. 10 стр. 7;Хамчич Максим Александрович;23.09.1994;24,5;;Ликвидируется;044525378;Москва;Общества с ограниченной ответственностью;Частная собственность;358 800 000;;Находится в стадии ликвидации от 28.08.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 01.06.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;РЕНЕССАНС, ООО КБ;1939;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""РЕНЕССАНС""";119330, г. Москва, проспект Мичуринский, д. 6 корп. 3;Мантрова Анастасия Александровна;23.04.1992;26,5;;Ликвидируется;044599399;Москва;Общества с ограниченной ответственностью;Частная собственность;380 000 000;;Находится в стадии ликвидации от 30.03.2016, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 14.12.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;С БАНК, ЗАО;2581;АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК СБЕРЕЖЕНИЙ И КРЕДИТА (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО);115054, г. Москва, ул. Новокузнецкая, д. 36/2 стр. 1;Баклицкий Денис Николаевич;23.11.1993;25,0;;Ликвидируется;044525106;Москва;Непубличные акционерные общества;Смешанная российская собственность с долей федеральной собственности;392 800 000;;Находится в стадии ликвидации от 30.07.2014, Решение о признании должника банкротом и открытии конкурсного производства от 28.05.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;ИДЕЯ БАНК, ПАО;430;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИДЕЯ БАНК""";350080, Краснодарский кр, г. Краснодар, ул. Уральская, д. 97;Корнев Анатолий Анатольевич;01.10.1990;28,5;;Ликвидируется;040349772;Краснодарский край;Публичные акционерные общества;Иная смешанная российская собственность;396 996 826;;Находится в стадии ликвидации от 14.03.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 19.12.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;ФПК, ООО КБ;3295;"КОММЕРЧЕСКИЙ БАНК ""ФИНАНСОВО-ПРОМЫШЛЕННЫЙ КАПИТАЛ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";125057, г. Москва, пер. Чапаевский, д. 3;Слинков Владимир Владимирович;30.08.1996;22,5;;Ликвидируется;044525506;Москва;Общества с ограниченной ответственностью;Частная собственность;400 000 000;;Находится в стадии ликвидации от 24.05.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 09.02.2018;4 386 243 000;4 572 813 000;4 346 088 000;4 502 522 000;4 667 285 000;4 573 287 000;4 872 150 000;4 948 107 000;4 657 873 000;4 992 215 000;5 215 101 000;5 201 090 000;139 245 000;133 733 000;98 085 000;149 004 000;261 196 000;137 514 000;254 210 000;268 976 000;283 043 000;330 599 000;634 077 000;461 442 000;467 752 000;490 639 000;721 562 000;762 196 000;733 805 000;722 733 000;936 693 000;1 099 071 000;900 661 000;1 040 165 000;876 472 000;573 004 000;214 136 000;178 818 000;179 881 000;145 714 000;33 473 000;65 967 000;65 064 000;64 006 000;63 499 000;64 919 000;64 560 000;64 418 000;3 288 347 000;3 351 168 000;2 917 952 000;3 052 691 000;3 255 677 000;3 169 116 000;3 108 345 000;2 998 575 000;2 986 006 000;3 204 691 000;3 346 820 000;3 653 690 000;1 278 436 000;1 036 821 000;1 269 239 000;1 278 167 000;1 160 475 000;1 135 097 000;1 165 243 000;1 174 592 000;1 074 322 000;1 034 945 000;981 660 000;1 012 104 000;951 278 000;955 947 000;690 222 000;716 103 000;786 398 000;825 147 000;764 351 000;665 338 000;703 061 000;761 055 000;756 578 000;633 199 000;1 058 633 000;1 358 400 000;958 491 000;1 058 421 000;1 308 804 000;1 208 872 000;1 178 751 000;1 158 645 000;1 208 623 000;1 408 691 000;1 608 582 000;2 008 387 000;3 722 000;3 610 000;3 500 000;3 978 000;3 974 000;4 834 000;4 703 000;5 759 000;5 600 000;5 426 000;5 546 000;5 295 000;183 327 000;148 224 000;149 349 000;114 615 000;0;0;0;0;0;0;0;0
206;ТРАСТОВЫЙ РЕСПУБЛИКАНСКИЙ БАНК, ООО;3404;"""ТРАСТОВЫЙ РЕСПУБЛИКАНСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";125047, г. Москва, ул. Брестская 2-Я, д. 32(Бизнес-центр «Мономах»);Баушева Надежда Сергеевна;11.04.2002;17,0;;Ликвидируется;044525571;Москва;Общества с ограниченной ответственностью;Частная собственность;400 000 000;;Находится в стадии ликвидации от 25.12.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 11.09.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;ЭЛ БАНК, ООО КБ;1025;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""ЭЛ БАНК""";445037, Самарская обл., г. Тольятти, проезд Новый, д. 8;Воробьёв Сергей Иванович;29.11.1990;28,0;;Ликвидируется;043678859;Самарская область;Общества с ограниченной ответственностью;Частная собственность;409 000 000;;Находится в стадии ликвидации от 02.09.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 05.05.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;ТИХООКЕАНСКИЙ ВНЕШТОРГБАНК, ОАО;1378;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТИХООКЕАНСКИЙ ВНЕШТОРГБАНК""";693020, Сахалинская обл., г. Южно-Сахалинск, проспект Коммунистический, д. 76;Управляющая компания АГЕНТСТВО ПО СТРАХОВАНИЮ ВКЛАДОВ, ГОСУДАРСТВЕННАЯ КОРПОРАЦИЯ;20.02.1991;28,0;;Ликвидируется;046401728;Сахалинская область;Непубличные акционерные общества;Частная собственность;409 323 000;;Находится в стадии ликвидации от 16.07.2015, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 13.04.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;БАНК ИННОВАЦИЙ И РАЗВИТИЯ, АО;2647;АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ИННОВАЦИЙ И РАЗВИТИЯ;105318, г. Москва, ул. Ткацкая, д. 11 корп. 1;Хамчич Максим Александрович;17.01.1994;25,0;;Ликвидируется;044525104;Москва;Непубличные акционерные общества;Частная собственность;411 461 500;;Находится в стадии ликвидации от 16.01.2019, Отозвана Генеральная лицензия на осуществление банковских операций от 07.11.2018;4 640 474 000;4 547 433 000;4 535 852 000;4 525 508 000;4 679 234 000;4 513 418 000;4 559 326 000;4 616 160 000;4 552 853 000;4 805 441 000;4 824 685 000;4 887 676 000;188 139 000;169 149 000;165 059 000;158 837 000;101 387 000;196 769 000;486 391 000;174 086 000;120 970 000;97 742 000;357 945 000;373 537 000;384 796 000;299 478 000;286 983 000;219 987 000;519 546 000;302 134 000;266 436 000;228 232 000;251 546 000;231 745 000;383 403 000;250 376 000;178 192 000;179 579 000;335 631 000;337 195 000;233 511 000;296 504 000;332 740 000;329 659 000;376 455 000;363 244 000;364 745 000;333 593 000;2 633 061 000;2 596 171 000;2 537 954 000;2 490 220 000;2 524 003 000;2 408 684 000;2 178 617 000;2 589 245 000;2 524 441 000;2 777 603 000;2 504 015 000;2 661 396 000;1 461 395 000;1 543 135 000;1 527 759 000;1 549 403 000;1 546 762 000;1 668 434 000;1 517 391 000;1 535 708 000;1 497 424 000;1 600 591 000;1 341 749 000;1 351 205 000;360 302 000;357 839 000;371 713 000;365 122 000;343 575 000;339 169 000;361 361 000;351 505 000;340 243 000;346 572 000;358 384 000;352 838 000;796 364 000;680 197 000;623 482 000;560 695 000;618 666 000;386 081 000;284 865 000;687 032 000;671 774 000;815 440 000;788 882 000;942 353 000;467 679 000;480 265 000;478 358 000;476 060 000;475 643 000;473 864 000;471 833 000;469 660 000;478 546 000;485 156 000;472 341 000;470 407 000;0;0;0;0;0;0;0;0;0;0;0;0
210;СЕВЕРНЫЙ КРЕДИТ, АО КБ;2398;"АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""СЕВЕРНЫЙ КРЕДИТ""";160000, Вологодская обл., г. Вологда, ул. Герцена, д. 27;Морсков Дмитрий Геннадьевич;25.06.1993;25,5;;Ликвидируется;041909769;Вологодская область;Непубличные акционерные общества;Частная собственность;419 087 500;;Находится в стадии ликвидации от 06.04.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 29.12.2017;8 060 251 000;7 762 763 000;7 939 777 000;7 920 856 000;8 066 703 000;7 798 418 000;7 679 210 000;7 680 302 000;8 069 396 000;7 803 009 000;;;361 322 000;733 081 000;907 202 000;713 747 000;1 041 058 000;772 919 000;243 158 000;454 279 000;571 082 000;379 816 000;;;325 495 000;391 579 000;358 310 000;200 030 000;148 009 000;152 584 000;136 544 000;136 724 000;132 242 000;131 661 000;;;559 851 000;558 857 000;533 967 000;562 979 000;544 159 000;513 362 000;509 667 000;527 432 000;535 016 000;564 490 000;;;4 729 822 000;4 454 050 000;4 478 753 000;4 644 276 000;4 646 964 000;4 683 357 000;4 566 962 000;4 583 298 000;4 517 052 000;4 342 743 000;;;3 633 687 000;3 104 830 000;3 139 885 000;3 195 620 000;3 214 706 000;3 161 945 000;3 081 202 000;3 134 979 000;3 096 507 000;2 998 330 000;;;575 532 000;664 108 000;653 944 000;655 135 000;637 314 000;727 024 000;783 421 000;755 806 000;752 392 000;660 714 000;;;11 587 000;11 276 000;11 397 000;111 303 000;111 817 000;111 909 000;11 746 000;11 603 000;11 574 000;11 666 000;;;619 196 000;615 277 000;617 191 000;622 867 000;624 236 000;620 648 000;620 621 000;652 580 000;650 916 000;648 006 000;;;0;0;0;0;9 800 000;0;3 300 000;12 863 000;15 294 000;12 305 000;;
211;АРКСБАНК, АО;1868;"БАНК ""АГЕНТСТВО РАСЧЕТНО-КРЕДИТНАЯ СИСТЕМА"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";105064, г. Москва, ул. Казакова, д. 27;Майоров Денис Владимирович;22.05.1992;26,5;;Ликвидируется;044525731;Москва;Непубличные акционерные общества;Частная собственность;428 680 000;;Находится в стадии ликвидации от 21.10.2016, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 19.07.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;ПРБ, ОАО;1730;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПЕРВЫЙ РЕСПУБЛИКАНСКИЙ БАНК""";123557, г. Москва, ул. Пресненский Вал, д. 14 корп. 3;Боев Игорь Владимирович;27.03.1992;27,0;;Ликвидируется;044525368;Москва;Публичные акционерные общества;Совместная частная и иностранная собственность;435 000 000;;Находится в стадии ликвидации от 05.08.2014, Решение о признании банка банкротом (о принудительной ликвидации) от 27.06.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;ЛЕНОБЛБАНК, ООО;1003;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕНОБЛБАНК""";188643, Ленинградская обл., Всеволожский район, г. Всеволожск, шоссе Дорога Жизни, д. 24/85;Шубин Герман Александрович;28.11.1990;28,0;;Ликвидируется;044106741;Ленинградская область;Общества с ограниченной ответственностью;Частная собственность;439 600 000;;Находится в стадии ликвидации от 15.01.2016, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 16.10.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;ЛЕСБАНК, ОАО АКБ;1598;АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК РАЗВИТИЯ ЛЕСНОЙ ПРОМЫШЛЕННОСТИ (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО);, г. Москва, пер. Дмитровский, д. 3 корп. 4;Баклицкий Денис Николаевич;25.10.1991;27,0;;Ликвидируется;044525694;Москва;Публичные акционерные общества;Смешанная российская собственность с долей федеральной собственности;440 909 130;;Находится в стадии ликвидации от 19.01.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 06.10.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;КБ МЕЖТРАСТБАНК, ООО;2493;"""КОММЕРЧЕСКИЙ МЕЖРЕГИОНАЛЬНЫЙ ТРАСТОВЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";127055, г. Москва, ул. Образцова, д. 7;Михеев Илья Владимирович;08.09.1993;25,5;;Ликвидируется;044525895;Москва;Общества с ограниченной ответственностью;Частная собственность;443 736 000;;Находится в стадии ликвидации от 26.04.2016, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 29.01.2016, Сообщение должника о намерении обратиться в суд с заявлением о банкротстве от 11.09.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
