Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Комментарий;Важная информация;2013 - 2мес., Чистые активы, RUB;2013 - 3мес., Чистые активы, RUB;2013 - 4мес., Чистые активы, RUB;2013 - 5мес., Чистые активы, RUB;2013 - 6мес., Чистые активы, RUB;2013 - 7мес., Чистые активы, RUB;2013 - 8мес., Чистые активы, RUB;2013 - 9мес., Чистые активы, RUB;2013 - 10мес., Чистые активы, RUB;2013 - 11мес., Чистые активы, RUB;2013 - 12мес., Чистые активы, RUB;2014 - 1мес., Чистые активы, RUB;2013 - 2мес., Счета в Банке России, RUB;2013 - 3мес., Счета в Банке России, RUB;2013 - 4мес., Счета в Банке России, RUB;2013 - 5мес., Счета в Банке России, RUB;2013 - 6мес., Счета в Банке России, RUB;2013 - 7мес., Счета в Банке России, RUB;2013 - 8мес., Счета в Банке России, RUB;2013 - 9мес., Счета в Банке России, RUB;2013 - 10мес., Счета в Банке России, RUB;2013 - 11мес., Счета в Банке России, RUB;2013 - 12мес., Счета в Банке России, RUB;2014 - 1мес., Счета в Банке России, RUB;2013 - 2мес., Коррсчета (НОСТРО), RUB;2013 - 3мес., Коррсчета (НОСТРО), RUB;2013 - 4мес., Коррсчета (НОСТРО), RUB;2013 - 5мес., Коррсчета (НОСТРО), RUB;2013 - 6мес., Коррсчета (НОСТРО), RUB;2013 - 7мес., Коррсчета (НОСТРО), RUB;2013 - 8мес., Коррсчета (НОСТРО), RUB;2013 - 9мес., Коррсчета (НОСТРО), RUB;2013 - 10мес., Коррсчета (НОСТРО), RUB;2013 - 11мес., Коррсчета (НОСТРО), RUB;2013 - 12мес., Коррсчета (НОСТРО), RUB;2014 - 1мес., Коррсчета (НОСТРО), RUB;2013 - 2мес., Ценные бумаги, RUB;2013 - 3мес., Ценные бумаги, RUB;2013 - 4мес., Ценные бумаги, RUB;2013 - 5мес., Ценные бумаги, RUB;2013 - 6мес., Ценные бумаги, RUB;2013 - 7мес., Ценные бумаги, RUB;2013 - 8мес., Ценные бумаги, RUB;2013 - 9мес., Ценные бумаги, RUB;2013 - 10мес., Ценные бумаги, RUB;2013 - 11мес., Ценные бумаги, RUB;2013 - 12мес., Ценные бумаги, RUB;2014 - 1мес., Ценные бумаги, RUB;2013 - 2мес., Кредиты, RUB;2013 - 3мес., Кредиты, RUB;2013 - 4мес., Кредиты, RUB;2013 - 5мес., Кредиты, RUB;2013 - 6мес., Кредиты, RUB;2013 - 7мес., Кредиты, RUB;2013 - 8мес., Кредиты, RUB;2013 - 9мес., Кредиты, RUB;2013 - 10мес., Кредиты, RUB;2013 - 11мес., Кредиты, RUB;2013 - 12мес., Кредиты, RUB;2014 - 1мес., Кредиты, RUB;2013 - 2мес., Кредиты организациям, RUB;2013 - 3мес., Кредиты организациям, RUB;2013 - 4мес., Кредиты организациям, RUB;2013 - 5мес., Кредиты организациям, RUB;2013 - 6мес., Кредиты организациям, RUB;2013 - 7мес., Кредиты организациям, RUB;2013 - 8мес., Кредиты организациям, RUB;2013 - 9мес., Кредиты организациям, RUB;2013 - 10мес., Кредиты организациям, RUB;2013 - 11мес., Кредиты организациям, RUB;2013 - 12мес., Кредиты организациям, RUB;2014 - 1мес., Кредиты организациям, RUB;2013 - 2мес., Кредиты физическим лицам, RUB;2013 - 3мес., Кредиты физическим лицам, RUB;2013 - 4мес., Кредиты физическим лицам, RUB;2013 - 5мес., Кредиты физическим лицам, RUB;2013 - 6мес., Кредиты физическим лицам, RUB;2013 - 7мес., Кредиты физическим лицам, RUB;2013 - 8мес., Кредиты физическим лицам, RUB;2013 - 9мес., Кредиты физическим лицам, RUB;2013 - 10мес., Кредиты физическим лицам, RUB;2013 - 11мес., Кредиты физическим лицам, RUB;2013 - 12мес., Кредиты физическим лицам, RUB;2014 - 1мес., Кредиты физическим лицам, RUB;2013 - 2мес., Кредиты другим банкам (МБК), RUB;2013 - 3мес., Кредиты другим банкам (МБК), RUB;2013 - 4мес., Кредиты другим банкам (МБК), RUB;2013 - 5мес., Кредиты другим банкам (МБК), RUB;2013 - 6мес., Кредиты другим банкам (МБК), RUB;2013 - 7мес., Кредиты другим банкам (МБК), RUB;2013 - 8мес., Кредиты другим банкам (МБК), RUB;2013 - 9мес., Кредиты другим банкам (МБК), RUB;2013 - 10мес., Кредиты другим банкам (МБК), RUB;2013 - 11мес., Кредиты другим банкам (МБК), RUB;2013 - 12мес., Кредиты другим банкам (МБК), RUB;2014 - 1мес., Кредиты другим банкам (МБК), RUB;2013 - 2мес., Основные средства, RUB;2013 - 3мес., Основные средства, RUB;2013 - 4мес., Основные средства, RUB;2013 - 5мес., Основные средства, RUB;2013 - 6мес., Основные средства, RUB;2013 - 7мес., Основные средства, RUB;2013 - 8мес., Основные средства, RUB;2013 - 9мес., Основные средства, RUB;2013 - 10мес., Основные средства, RUB;2013 - 11мес., Основные средства, RUB;2013 - 12мес., Основные средства, RUB;2014 - 1мес., Основные средства, RUB;2013 - 2мес., Учтённые векселя, RUB;2013 - 3мес., Учтённые векселя, RUB;2013 - 4мес., Учтённые векселя, RUB;2013 - 5мес., Учтённые векселя, RUB;2013 - 6мес., Учтённые векселя, RUB;2013 - 7мес., Учтённые векселя, RUB;2013 - 8мес., Учтённые векселя, RUB;2013 - 9мес., Учтённые векселя, RUB;2013 - 10мес., Учтённые векселя, RUB;2013 - 11мес., Учтённые векселя, RUB;2013 - 12мес., Учтённые векселя, RUB;2014 - 1мес., Учтённые векселя, RUB
218;ФОРУС БАНК, АО;3457;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ФОРА-ОППОРТЮНИТИ РУССКИЙ БАНК""";603000, Нижегородская обл., г. Нижний Новгород, ул. Максима Горького, д. 117;Корнев Анатолий Анатольевич;24.06.2005;13,5;;Ликвидируется;042202720;Нижегородская область;Непубличные акционерные общества;Собственность иностранных юридических лиц;485 297 000;;Находится в стадии ликвидации от 11.05.2017, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 19.12.2016;3 460 915 000;3 526 932 000;3 517 676 000;3 589 279 000;3 604 876 000;3 599 091 000;3 682 827 000;3 827 498 000;3 716 459 000;3 673 877 000;3 496 125 000;3 601 358 000;273 410 000;201 554 000;80 253 000;182 965 000;225 044 000;228 846 000;293 001 000;454 503 000;313 111 000;404 712 000;190 290 000;304 572 000;193 668 000;155 336 000;159 296 000;190 650 000;168 291 000;128 164 000;131 513 000;130 382 000;179 338 000;93 527 000;96 096 000;89 861 000;0;0;0;0;0;0;0;0;0;0;0;0;2 661 247 000;2 824 978 000;2 922 361 000;2 869 246 000;2 847 313 000;2 860 065 000;2 868 077 000;2 875 288 000;2 849 433 000;2 818 020 000;2 840 440 000;2 809 244 000;90 941 000;100 309 000;105 948 000;100 717 000;107 960 000;109 353 000;105 537 000;106 579 000;102 840 000;95 512 000;94 382 000;92 580 000;2 498 363 000;2 606 255 000;2 697 722 000;2 716 689 000;2 717 401 000;2 728 742 000;2 740 534 000;2 746 793 000;2 724 706 000;2 700 508 000;2 725 104 000;2 695 459 000;57 062 000;103 733 000;104 010 000;37 159 000;7 271 000;7 289 000;7 325 000;7 235 000;7 206 000;7 319 000;7 273 000;7 524 000;44 380 000;44 147 000;43 583 000;44 202 000;43 800 000;43 440 000;43 568 000;43 528 000;42 980 000;43 310 000;45 916 000;45 667 000;0;0;0;0;0;0;0;0;0;0;0;0
219;ЕВРОКОММЕРЦ, ПАО КБ;1777;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""ЕВРОКОММЕРЦ""";127055, г. Москва, ул. Образцова, д. 4;Березуцкий Георгий Петрович;20.04.1992;26,5;;Ликвидируется;044525306;Москва;Публичные акционерные общества;Частная собственность;488 015 970;;Находится в стадии ликвидации от 16.03.2016, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 23.10.2015;5 133 395 000;5 418 704 000;5 553 707 000;5 470 899 000;5 536 062 000;5 442 208 000;5 548 604 000;5 470 641 000;6 354 089 000;7 060 239 000;7 155 955 000;7 073 230 000;630 527 000;789 719 000;564 861 000;444 640 000;660 238 000;462 880 000;278 855 000;208 690 000;727 241 000;1 490 377 000;1 295 294 000;1 079 257 000;50 513 000;51 406 000;67 862 000;56 619 000;62 225 000;61 646 000;76 004 000;29 087 000;52 814 000;75 069 000;295 363 000;309 878 000;234 907 000;235 669 000;236 406 000;176 084 000;176 613 000;119 881 000;96 810 000;96 818 000;96 826 000;96 834 000;153 164 000;153 667 000;3 217 156 000;3 419 038 000;3 393 328 000;3 759 690 000;3 627 835 000;3 775 608 000;3 919 599 000;3 997 851 000;4 212 960 000;4 202 194 000;4 213 306 000;4 165 301 000;518 883 000;536 342 000;570 126 000;647 583 000;727 328 000;747 050 000;823 907 000;816 335 000;849 756 000;847 967 000;617 077 000;617 035 000;1 826 782 000;1 991 194 000;2 211 697 000;2 410 595 000;2 548 968 000;2 777 015 000;3 044 140 000;3 179 986 000;3 361 681 000;3 353 123 000;3 295 136 000;3 267 112 000;870 735 000;890 746 000;610 750 000;700 758 000;350 785 000;250 789 000;50 798 000;776 000;769 000;796 000;300 785 000;280 846 000;231 037 000;230 347 000;235 107 000;259 099 000;256 877 000;257 531 000;252 265 000;250 834 000;251 726 000;279 156 000;274 555 000;272 616 000;234 907 000;235 669 000;236 406 000;176 084 000;176 613 000;119 881 000;96 810 000;96 818 000;96 826 000;96 834 000;153 164 000;153 667 000
220;ЮЖНЫЙ ТОРГОВЫЙ БАНК, ОАО АБ;2478;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО АКЦИОНЕРНЫЙ БАНК ""ЮЖНЫЙ ТОРГОВЫЙ БАНК""";344000, Ростовская обл, г. Ростов-На-Дону, проспект Буденновский, д. 3/3;Ткачева Ирина Александровна;13.08.1993;25,5;;Ликвидируется;046015797;Ростовская область;Публичные акционерные общества;Частная собственность;500 000 000;;Находится в стадии ликвидации от 07.05.2009, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 05.03.2009, Решение о признании должника банкротом и открытии конкурсного производства от 21.04.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;МУЛЬТИБАНК ОАО, АКБ;2235;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""МУЛЬТИБАНК"" ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО";115114, г. Москва, ул. Кожевническая, д. 14 корп. 1(2);Михеев Илья Владимирович;10.01.1993;26,0;;Ликвидируется;044525752;Москва;Публичные акционерные общества;Частная собственность;500 000 000;;Находится в стадии ликвидации от 08.06.2011, Отозвана Генеральная лицензия на осуществление банковских операций от 10.03.2011, Решение о признании должника банкротом и открытии конкурсного производства от 12.05.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;ВКБ, ОАО;1153;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ ""ВОЛГА-КРЕДИТ"" БАНК";443030, Самарская обл., г. Самара, ул. Вилоновская, д. 138;Нерусин Павел Иванович;30.01.2002;17,0;;Ликвидируется;043601933;Самарская область;Публичные акционерные общества;Совместная муниципальная и иностранная собственность;500 000 000;;Находится в стадии ликвидации от 30.03.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 30.12.2014;7 747 710 000;7 608 037 000;8 052 084 000;7 781 779 000;8 078 095 000;8 268 158 000;8 135 512 000;8 367 566 000;8 387 349 000;8 279 024 000;7 883 629 000;7 524 069 000;494 987 000;489 458 000;456 865 000;106 030 000;257 981 000;360 234 000;183 150 000;342 641 000;223 245 000;136 001 000;232 651 000;152 533 000;457 298 000;180 520 000;293 608 000;35 374 000;43 601 000;62 980 000;71 302 000;62 703 000;60 672 000;27 664 000;10 918 000;8 375 000;1 174 967 000;1 309 519 000;1 111 990 000;1 033 921 000;1 240 747 000;1 037 456 000;1 041 150 000;1 250 832 000;1 039 229 000;1 047 749 000;1 246 491 000;1 042 569 000;4 719 433 000;5 148 050 000;5 517 070 000;5 423 747 000;5 264 537 000;5 275 393 000;5 221 022 000;5 769 899 000;5 924 353 000;5 911 030 000;5 795 883 000;5 516 036 000;3 821 736 000;4 004 020 000;4 151 216 000;4 338 688 000;4 174 815 000;4 226 994 000;4 228 630 000;4 736 313 000;4 909 786 000;4 925 202 000;4 833 253 000;4 762 811 000;626 625 000;652 942 000;794 760 000;514 269 000;498 904 000;477 577 000;521 561 000;537 777 000;543 765 000;514 998 000;491 812 000;482 344 000;271 072 000;271 088 000;371 094 000;370 790 000;370 818 000;370 822 000;270 831 000;270 809 000;270 802 000;270 830 000;270 818 000;270 881 000;230 191 000;229 849 000;234 221 000;233 538 000;237 022 000;230 685 000;230 112 000;228 997 000;227 399 000;228 776 000;226 527 000;224 930 000;307 846 000;334 161 000;219 678 000;185 254 000;318 988 000;210 637 000;212 593 000;155 412 000;211 702 000;219 684 000;213 362 000;215 347 000
223;ВЭЛТОН БАНК, АО;1105;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВЭЛТОН БАНК""";308009, Белгородская обл., г. Белгород, проспект Б.Хмельницкого, д. 20/22;Михедько Роман Юрьевич;07.12.1990;28,0;;Ликвидируется;041403783;Белгородская область;Непубличные акционерные общества;Частная собственность;500 000 000;;Находится в стадии ликвидации от 18.04.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 15.03.2018;2 202 292 000;1 826 174 000;1 948 894 000;1 824 509 000;2 211 984 000;1 784 119 000;1 831 463 000;1 855 334 000;1 700 896 000;1 808 642 000;1 807 305 000;1 804 002 000;540 877 000;205 230 000;299 936 000;331 238 000;405 229 000;297 307 000;285 212 000;345 937 000;158 789 000;299 376 000;208 417 000;262 146 000;1 266 000;3 585 000;616 000;920 000;307 189 000;475 000;1 659 000;1 075 000;1 017 000;930 000;1 355 000;3 435 000;251 250 000;140 611 000;259 839 000;240 809 000;230 460 000;210 993 000;211 923 000;210 531 000;301 384 000;261 644 000;371 910 000;250 890 000;1 325 444 000;1 420 932 000;1 306 131 000;1 206 048 000;1 216 678 000;1 203 600 000;1 280 143 000;1 236 593 000;1 164 373 000;1 192 514 000;1 175 378 000;1 240 044 000;1 322 656 000;1 418 230 000;1 303 514 000;1 203 735 000;1 213 946 000;1 200 974 000;1 277 625 000;1 233 581 000;1 161 414 000;1 189 684 000;1 172 771 000;1 237 457 000;2 788 000;2 702 000;2 617 000;2 313 000;2 732 000;2 626 000;2 518 000;3 012 000;2 959 000;2 830 000;2 607 000;2 587 000;0;0;0;0;0;0;0;0;0;0;0;0;8 221 000;9 008 000;8 883 000;8 785 000;8 688 000;8 596 000;8 517 000;8 422 000;8 412 000;8 306 000;8 220 000;8 128 000;251 250 000;140 611 000;259 839 000;240 809 000;230 460 000;210 993 000;211 923 000;210 531 000;301 384 000;261 644 000;371 910 000;250 890 000
224;ГАЗИНВЕСТБАНК, ОАО КБ;3212;"КОММЕРЧЕСКИЙ БАНК ""ГАЗИНВЕСТБАНК"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";115114, г. Москва, набережная Шлюзовая, д. 6 корп. 3;Ляненко Сергей Игоревич;09.02.1995;24,0;;Ликвидируется;044525529;Москва;Публичные акционерные общества;Частная собственность;500 000 000;;Находится в стадии ликвидации от 15.02.2011, Отозвана Генеральная лицензия на осуществление банковских операций от 04.12.2008, Решение о признании должника банкротом и открытии конкурсного производства от 27.01.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;ПАРТНЕРКАПИТАЛБАНК (АО);635;"""ПАРТНЕРКАПИТАЛБАНК"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";115114, г. Москва, набережная Шлюзовая, д. 8 стр. 1(Бизнес-центр «Шлюзовая 8»);Воробьев Сергей Иванович;13.11.2002;16,0;;Ликвидируется;044525410;Москва;Непубличные акционерные общества;Частная собственность;500 000 000;;Находится в стадии ликвидации от 18.04.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 02.02.2018;783 909 000;804 304 000;781 798 000;841 229 000;800 450 000;890 809 000;853 274 000;979 846 000;1 039 709 000;1 006 309 000;1 078 126 000;1 069 950 000;20 405 000;19 104 000;14 697 000;18 245 000;10 893 000;8 793 000;26 713 000;37 361 000;18 990 000;24 873 000;32 222 000;21 956 000;9 149 000;5 551 000;17 750 000;7 328 000;6 293 000;5 622 000;9 668 000;14 451 000;8 367 000;8 143 000;29 106 000;27 860 000;141 818 000;210 788 000;209 771 000;211 288 000;204 614 000;200 830 000;32 312 000;49 163 000;84 908 000;80 161 000;60 836 000;61 059 000;466 656 000;505 914 000;490 361 000;546 707 000;528 323 000;640 469 000;733 187 000;811 493 000;834 023 000;841 191 000;864 497 000;840 315 000;130 655 000;130 238 000;158 902 000;174 412 000;174 159 000;200 421 000;200 025 000;231 211 000;227 592 000;236 745 000;282 984 000;266 994 000;203 149 000;136 451 000;133 423 000;136 424 000;133 891 000;123 707 000;264 915 000;336 179 000;344 294 000;389 237 000;392 153 000;395 590 000;72 459 000;155 466 000;70 469 000;130 474 000;55 491 000;100 493 000;60 499 000;30 485 000;45 481 000;498 000;491 000;15 529 000;14 244 000;14 336 000;14 330 000;14 107 000;13 900 000;14 036 000;14 568 000;14 794 000;15 369 000;15 255 000;15 365 000;15 345 000;121 703 000;190 621 000;191 968 000;193 360 000;191 744 000;193 235 000;29 808 000;19 138 000;28 184 000;28 353 000;28 527 000;28 702 000
226;ДИГ-БАНК (ОАО), ИАБ;2423;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ИНВЕСТИЦИОННЫЙ АКЦИОНЕРНЫЙ БАНК ""ДИГ-БАНК""";362003, Северная Осетия - Алания респ, г. Владикавказ, ул. Нальчикская, д. 1 корп. А офис;Березуцкий Георгий Петрович;12.07.1993;25,5;;Ликвидируется;049033780;Северная Осетия (Республика)-Алания;Публичные акционерные общества;Частная собственность;501 000 000;;Находится в стадии ликвидации от 07.10.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 23.06.2014, Решение о признании должника банкротом и открытии конкурсного производства от 05.09.2014;2 620 283 000;2 761 682 000;2 787 794 000;2 818 645 000;2 831 398 000;2 956 430 000;3 039 793 000;3 020 905 000;3 102 576 000;2 918 081 000;2 886 433 000;2 853 056 000;118 107 000;175 622 000;162 964 000;151 894 000;123 168 000;131 286 000;73 363 000;111 715 000;60 516 000;82 563 000;47 199 000;68 812 000;32 045 000;31 323 000;36 936 000;28 748 000;31 823 000;31 857 000;35 134 000;26 159 000;15 257 000;17 243 000;20 527 000;10 742 000;0;0;0;0;0;0;0;0;0;0;0;0;1 987 908 000;2 046 585 000;2 106 595 000;2 182 079 000;2 202 797 000;2 293 417 000;2 464 575 000;2 430 241 000;2 652 048 000;2 369 453 000;2 420 749 000;2 386 241 000;1 595 712 000;1 572 948 000;1 612 299 000;1 657 739 000;1 666 906 000;1 752 792 000;1 838 722 000;1 813 685 000;1 982 798 000;1 770 511 000;1 736 843 000;1 701 871 000;392 196 000;473 637 000;494 296 000;523 440 000;532 351 000;539 049 000;614 411 000;606 274 000;648 117 000;577 297 000;662 826 000;664 424 000;0;0;0;0;0;0;0;0;0;0;0;0;120 269 000;118 232 000;126 165 000;123 711 000;120 127 000;120 163 000;116 458 000;115 157 000;175 100 000;240 319 000;218 993 000;217 249 000;0;0;0;0;0;0;0;0;0;0;0;0
227;СССБ (ООО), КБ;3062;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""СПЕЦСЕТЬСТРОЙБАНК""";115035, г. Москва, ул. Балчуг, д. 3/2;Слинков Владимир Владимирович;01.09.1994;24,5;;Ликвидируется;044525146;Москва;Общества с ограниченной ответственностью;Частная собственность;505 500 000;;Находится в стадии ликвидации от 16.01.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 22.09.2014;5 613 612 000;6 034 432 000;5 909 442 000;6 169 053 000;7 473 968 000;7 719 059 000;6 959 018 000;6 724 574 000;7 044 421 000;7 600 473 000;6 264 979 000;6 509 328 000;1 991 426 000;2 132 303 000;1 980 043 000;2 098 205 000;3 104 128 000;3 528 011 000;2 401 937 000;2 065 244 000;2 357 240 000;2 665 293 000;1 309 257 000;1 705 838 000;129 717 000;188 526 000;269 241 000;403 106 000;381 589 000;299 527 000;438 306 000;364 231 000;360 974 000;322 800 000;376 536 000;196 422 000;0;0;0;0;0;0;0;0;0;0;0;0;1 582 933 000;1 677 157 000;1 620 073 000;1 827 394 000;1 926 269 000;1 953 272 000;2 032 083 000;2 161 570 000;2 297 496 000;2 308 945 000;2 636 183 000;2 641 695 000;630 336 000;692 657 000;649 068 000;831 522 000;894 542 000;915 250 000;983 962 000;1 106 347 000;1 248 611 000;1 282 368 000;1 477 427 000;1 492 490 000;952 597 000;984 500 000;971 005 000;995 872 000;1 031 727 000;1 038 022 000;1 048 121 000;1 055 223 000;1 048 885 000;981 577 000;1 158 756 000;1 149 205 000;0;0;0;0;0;0;0;0;0;0;0;0;207 682 000;207 083 000;205 694 000;203 638 000;208 734 000;208 137 000;207 709 000;205 399 000;203 151 000;202 476 000;203 984 000;201 821 000;0;0;0;0;0;0;0;0;0;0;0;0
228;ИНТРАСТБАНК (ОАО), АКБ;3144;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ИНТРАСТБАНК"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";115054, г. Москва, пер. Монетчиковский 5-Й, д. 3 корп. 1;Хамчич Максим Александрович;20.10.1994;24,0;;Ликвидируется;044525154;Москва;Публичные акционерные общества;Частная собственность;507 000 000;;Находится в стадии ликвидации от 28.11.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 16.09.2014;13 510 174 000;13 197 112 000;13 013 372 000;13 576 249 000;14 278 872 000;15 552 713 000;14 992 048 000;15 197 400 000;15 347 259 000;15 102 827 000;15 373 471 000;16 225 729 000;702 154 000;462 469 000;436 160 000;387 333 000;797 788 000;976 777 000;646 897 000;624 790 000;801 210 000;581 570 000;635 611 000;733 256 000;89 936 000;155 480 000;69 217 000;196 289 000;107 896 000;175 589 000;117 641 000;148 589 000;143 224 000;134 491 000;92 540 000;121 119 000;415 999 000;369 513 000;183 732 000;410 385 000;372 098 000;554 765 000;490 167 000;396 321 000;460 291 000;367 134 000;367 479 000;339 796 000;11 498 111 000;11 530 021 000;11 567 585 000;11 726 878 000;12 238 252 000;13 004 017 000;12 814 532 000;13 208 770 000;13 067 892 000;13 177 433 000;13 605 930 000;13 913 880 000;9 207 627 000;9 380 893 000;9 499 108 000;9 502 726 000;9 837 700 000;10 073 603 000;10 541 320 000;10 946 587 000;11 084 547 000;11 303 313 000;11 600 513 000;11 888 861 000;1 252 784 000;1 251 019 000;1 265 545 000;1 277 412 000;1 413 174 000;1 374 357 000;1 339 382 000;1 235 076 000;975 176 000;801 661 000;735 701 000;741 062 000;627 642 000;429 320 000;397 678 000;542 705 000;521 135 000;1 076 995 000;450 276 000;471 470 000;489 839 000;552 658 000;749 419 000;777 519 000;298 779 000;298 302 000;299 325 000;298 812 000;298 127 000;298 165 000;298 003 000;297 256 000;316 414 000;316 273 000;334 348 000;556 860 000;25 633 000;25 696 000;5 300 000;5 300 000;5 300 000;5 300 000;5 300 000;5 300 000;5 300 000;5 300 000;5 300 000;5 300 000
229;ИНТЕРАКТИВНЫЙ БАНК (ООО);3378;"""ИНТЕРАКТИВНЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";119146, г. Москва, проспект Комсомольский, д. 32;Хализев Александр Викторович;13.08.2001;17,5;;Ликвидируется;044525096;Москва;Общества с ограниченной ответственностью;Частная собственность;513 230 000;;Находится в стадии ликвидации от 06.09.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 26.04.2016;3 356 294 000;3 352 764 000;3 600 959 000;3 508 515 000;3 518 757 000;3 570 904 000;3 711 386 000;3 730 860 000;3 775 729 000;3 719 924 000;3 528 475 000;3 706 589 000;61 162 000;52 448 000;51 945 000;60 715 000;76 386 000;73 643 000;75 391 000;60 455 000;70 290 000;83 234 000;401 062 000;371 342 000;171 943 000;182 177 000;319 561 000;213 070 000;179 317 000;112 205 000;193 116 000;230 349 000;186 203 000;224 866 000;154 760 000;171 472 000;213 712 000;215 603 000;217 376 000;219 271 000;221 018 000;223 128 000;225 075 000;227 052 000;251 050 000;257 874 000;1 299 000;1 365 000;2 469 584 000;2 471 907 000;2 580 722 000;2 566 309 000;2 589 728 000;2 669 289 000;2 765 591 000;2 757 735 000;2 826 070 000;2 703 767 000;2 503 872 000;2 682 157 000;1 966 208 000;1 945 479 000;2 019 633 000;2 013 802 000;2 038 836 000;2 009 964 000;1 926 608 000;1 890 861 000;2 045 114 000;2 086 447 000;1 891 443 000;1 991 129 000;382 917 000;385 963 000;330 620 000;332 033 000;380 399 000;358 010 000;447 655 000;445 580 000;389 673 000;395 992 000;391 120 000;399 620 000;50 459 000;70 465 000;110 469 000;100 474 000;50 493 000;181 315 000;271 328 000;301 294 000;271 283 000;101 328 000;151 309 000;201 408 000;21 967 000;21 900 000;21 842 000;21 365 000;20 847 000;20 576 000;20 126 000;19 506 000;18 904 000;19 012 000;18 314 000;17 648 000;212 426 000;214 350 000;216 212 000;218 135 000;219 997 000;221 921 000;223 845 000;225 706 000;227 630 000;229 492 000;0;0
