Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Важная информация;2017 - 2мес., Чистые активы, RUB;2017 - 3мес., Чистые активы, RUB;2017 - 4мес., Чистые активы, RUB;2017 - 5мес., Чистые активы, RUB;2017 - 6мес., Чистые активы, RUB;2017 - 7мес., Чистые активы, RUB;2017 - 8мес., Чистые активы, RUB;2017 - 9мес., Чистые активы, RUB;2017 - 10мес., Чистые активы, RUB;2017 - 11мес., Чистые активы, RUB;2017 - 12мес., Чистые активы, RUB;2018 - 1мес., Чистые активы, RUB;2017 - 2мес., Счета в Банке России, RUB;2017 - 3мес., Счета в Банке России, RUB;2017 - 4мес., Счета в Банке России, RUB;2017 - 5мес., Счета в Банке России, RUB;2017 - 6мес., Счета в Банке России, RUB;2017 - 7мес., Счета в Банке России, RUB;2017 - 8мес., Счета в Банке России, RUB;2017 - 9мес., Счета в Банке России, RUB;2017 - 10мес., Счета в Банке России, RUB;2017 - 11мес., Счета в Банке России, RUB;2017 - 12мес., Счета в Банке России, RUB;2018 - 1мес., Счета в Банке России, RUB;2017 - 2мес., Коррсчета (НОСТРО), RUB;2017 - 3мес., Коррсчета (НОСТРО), RUB;2017 - 4мес., Коррсчета (НОСТРО), RUB;2017 - 5мес., Коррсчета (НОСТРО), RUB;2017 - 6мес., Коррсчета (НОСТРО), RUB;2017 - 7мес., Коррсчета (НОСТРО), RUB;2017 - 8мес., Коррсчета (НОСТРО), RUB;2017 - 9мес., Коррсчета (НОСТРО), RUB;2017 - 10мес., Коррсчета (НОСТРО), RUB;2017 - 11мес., Коррсчета (НОСТРО), RUB;2017 - 12мес., Коррсчета (НОСТРО), RUB;2018 - 1мес., Коррсчета (НОСТРО), RUB;2017 - 2мес., Ценные бумаги, RUB;2017 - 3мес., Ценные бумаги, RUB;2017 - 4мес., Ценные бумаги, RUB;2017 - 5мес., Ценные бумаги, RUB;2017 - 6мес., Ценные бумаги, RUB;2017 - 7мес., Ценные бумаги, RUB;2017 - 8мес., Ценные бумаги, RUB;2017 - 9мес., Ценные бумаги, RUB;2017 - 10мес., Ценные бумаги, RUB;2017 - 11мес., Ценные бумаги, RUB;2017 - 12мес., Ценные бумаги, RUB;2018 - 1мес., Ценные бумаги, RUB;2017 - 2мес., Кредиты, RUB;2017 - 3мес., Кредиты, RUB;2017 - 4мес., Кредиты, RUB;2017 - 5мес., Кредиты, RUB;2017 - 6мес., Кредиты, RUB;2017 - 7мес., Кредиты, RUB;2017 - 8мес., Кредиты, RUB;2017 - 9мес., Кредиты, RUB;2017 - 10мес., Кредиты, RUB;2017 - 11мес., Кредиты, RUB;2017 - 12мес., Кредиты, RUB;2018 - 1мес., Кредиты, RUB;2017 - 2мес., Кредиты организациям, RUB;2017 - 3мес., Кредиты организациям, RUB;2017 - 4мес., Кредиты организациям, RUB;2017 - 5мес., Кредиты организациям, RUB;2017 - 6мес., Кредиты организациям, RUB;2017 - 7мес., Кредиты организациям, RUB;2017 - 8мес., Кредиты организациям, RUB;2017 - 9мес., Кредиты организациям, RUB;2017 - 10мес., Кредиты организациям, RUB;2017 - 11мес., Кредиты организациям, RUB;2017 - 12мес., Кредиты организациям, RUB;2018 - 1мес., Кредиты организациям, RUB;2017 - 2мес., Кредиты физическим лицам, RUB;2017 - 3мес., Кредиты физическим лицам, RUB;2017 - 4мес., Кредиты физическим лицам, RUB;2017 - 5мес., Кредиты физическим лицам, RUB;2017 - 6мес., Кредиты физическим лицам, RUB;2017 - 7мес., Кредиты физическим лицам, RUB;2017 - 8мес., Кредиты физическим лицам, RUB;2017 - 9мес., Кредиты физическим лицам, RUB;2017 - 10мес., Кредиты физическим лицам, RUB;2017 - 11мес., Кредиты физическим лицам, RUB;2017 - 12мес., Кредиты физическим лицам, RUB;2018 - 1мес., Кредиты физическим лицам, RUB;2017 - 2мес., Кредиты другим банкам (МБК), RUB;2017 - 3мес., Кредиты другим банкам (МБК), RUB;2017 - 4мес., Кредиты другим банкам (МБК), RUB;2017 - 5мес., Кредиты другим банкам (МБК), RUB;2017 - 6мес., Кредиты другим банкам (МБК), RUB;2017 - 7мес., Кредиты другим банкам (МБК), RUB;2017 - 8мес., Кредиты другим банкам (МБК), RUB;2017 - 9мес., Кредиты другим банкам (МБК), RUB;2017 - 10мес., Кредиты другим банкам (МБК), RUB;2017 - 11мес., Кредиты другим банкам (МБК), RUB;2017 - 12мес., Кредиты другим банкам (МБК), RUB;2018 - 1мес., Кредиты другим банкам (МБК), RUB;2017 - 2мес., Основные средства, RUB;2017 - 3мес., Основные средства, RUB;2017 - 4мес., Основные средства, RUB;2017 - 5мес., Основные средства, RUB;2017 - 6мес., Основные средства, RUB;2017 - 7мес., Основные средства, RUB;2017 - 8мес., Основные средства, RUB;2017 - 9мес., Основные средства, RUB;2017 - 10мес., Основные средства, RUB;2017 - 11мес., Основные средства, RUB;2017 - 12мес., Основные средства, RUB;2018 - 1мес., Основные средства, RUB;2017 - 2мес., Учтённые векселя, RUB;2017 - 3мес., Учтённые векселя, RUB;2017 - 4мес., Учтённые векселя, RUB;2017 - 5мес., Учтённые векселя, RUB;2017 - 6мес., Учтённые векселя, RUB;2017 - 7мес., Учтённые векселя, RUB;2017 - 8мес., Учтённые векселя, RUB;2017 - 9мес., Учтённые векселя, RUB;2017 - 10мес., Учтённые векселя, RUB;2017 - 11мес., Учтённые векселя, RUB;2017 - 12мес., Учтённые векселя, RUB;2018 - 1мес., Учтённые векселя, RUB
128;ВЕРХНЕВОЛЖСКИЙ, ПАО КБ;1084;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""ВЕРХНЕВОЛЖСКИЙ""";152903, Ярославская обл, Рыбинский район, г. Рыбинск, ул. Братьев Орловых, д. 1А;Тимофеева Надежда Викторовна;21.12.1992;26,0;17.05.2016;Недействующая;047885715;Ярославская область;Публичные акционерные общества;Иная смешанная российская собственность;345 140 040;Прекратило деятельность при присоединении от 17.05.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;ПРИНТБАНК, ОАО;546;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПРИНТБАНК""";"127474, г. Москва, шоссе Дмитровское, д. 60(Бизнес-центр ""Лихоборский"")";Беднин Василий Феликсович;22.10.1990;28,0;29.11.2016;Недействующая;044552734;Москва;Публичные акционерные общества;Смешанная российская собственность с долями федеральной собственности и собственности субъектов Российской Федерации;190 394 325;Ликвидировано по решению суда от 29.11.2016, Решение о признании должника банкротом и открытии конкурсного производства от 13.12.2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;КОДЕКС (ОАО), АКБ;2746;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""КОДЕКС"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";129223, г. Москва, проспект Мира, д. 119 корп. 553;Бельков Андрей Олегович;15.03.1994;25,0;13.04.2017;Недействующая;044585171;Москва;Публичные акционерные общества;Частная собственность;80 000 000;Ликвидировано вследствие банкротства от 13.04.2017, Решение о признании должника банкротом и открытии конкурсного производства от 09.12.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;СТАЛЬ БАНК (ООО);2248;СТАЛЬ БАНК (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ);129090, г. Москва, пер. Грохольский, д. 30 корп. 1;Воробьёв Сергей Иванович;26.01.1993;26,0;20.03.2019;Недействующая;044525164;Москва;Общества с ограниченной ответственностью;Частная собственность;200 000 000;Ликвидировано от 20.03.2019, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 10.07.2017, Решение о признании должника банкротом и открытии конкурсного производства от 16.09.2017;1 159 572 000;751 564 000;688 492 000;658 481 000;515 723 000;;;;;;;;76 374 000;26 189 000;34 917 000;15 778 000;12 518 000;;;;;;;;65 264 000;135 301 000;149 105 000;161 518 000;41 787 000;;;;;;;;101 352 000;0;0;0;0;;;;;;;;592 243 000;409 006 000;387 392 000;376 513 000;365 299 000;;;;;;;;554 925 000;368 969 000;348 860 000;335 964 000;318 410 000;;;;;;;;35 995 000;38 714 000;37 209 000;39 226 000;45 566 000;;;;;;;;0;0;0;0;0;;;;;;;;33 043 000;32 383 000;31 866 000;31 321 000;32 530 000;;;;;;;;0;0;0;0;0;;;;;;;
132;ГАНЗАКОМБАНК, ОАО;1734;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГАНЗАКОМБАНК""";191123, г. Санкт-Петербург, пер. Манежный, д. 14 корп. А;Шубин Герман Александрович;22.10.2002;16,0;26.10.2018;Недействующая;044030816;Санкт-Петербург;Публичные акционерные общества;Частная собственность;171 623 600;Ликвидировано по решению суда от 26.10.2018, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 17.04.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;РОСТ БАНК, АО;2888;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОСТ БАНК""";109240, г. Москва, ул. Радищевская Верхн., д. 13 стр. 3;Любов Антон Владимирович;08.04.2005;14,0;02.07.2018;Недействующая;044525937;Москва;Публичные акционерные общества;Частная собственность;350 000 000;Прекратило деятельность при присоединении от 02.07.2018;621 303 678 000;645 605 904 000;652 204 816 000;671 757 402 000;681 582 473 000;691 974 194 000;726 456 793 000;803 869 700 000;840 284 813 000;821 614 827 000;811 811 965 000;809 698 941 000;1 635 162 000;645 190 000;113 022 000;37 370 000;172 227 000;460 352 000;515 992 000;415 096 000;774 411 000;574 364 000;611 379 000;568 997 000;769 573 000;1 054 589 000;627 470 000;738 522 000;496 254 000;574 949 000;629 724 000;1 058 664 000;376 800 000;574 727 000;861 004 000;530 682 000;272 807 075 000;275 458 327 000;284 950 329 000;291 248 157 000;311 150 553 000;330 248 293 000;394 092 355 000;300 928 393 000;315 170 471 000;316 371 708 000;315 751 322 000;315 911 281 000;283 248 059 000;301 587 131 000;298 376 784 000;308 211 301 000;302 327 090 000;290 830 981 000;233 846 274 000;192 367 975 000;213 996 142 000;212 126 766 000;212 177 331 000;211 195 072 000;209 582 740 000;210 450 928 000;218 122 896 000;217 115 256 000;210 162 754 000;213 381 942 000;158 040 550 000;153 928 791 000;153 712 472 000;152 141 855 000;152 653 477 000;152 035 605 000;9 703 368 000;9 134 464 000;8 309 833 000;7 928 471 000;7 689 180 000;6 252 613 000;4 803 484 000;4 013 705 000;3 967 660 000;3 934 933 000;3 865 522 000;3 741 689 000;5 444 442 000;23 944 442 000;15 444 442 000;20 444 442 000;25 545 000 000;15 545 874 000;32 100 874 000;100 874 000;0;0;0;0;388 495 000;387 734 000;386 254 000;384 726 000;387 253 000;385 359 000;349 522 000;348 072 000;346 830 000;345 767 000;269 886 000;314 596 000;13 373 086 000;13 077 936 000;13 281 721 000;13 237 729 000;13 904 871 000;14 080 968 000;13 956 118 000;0;0;0;0;0
134;ФИБ, ОАО;1422;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""ФЕДЕРАЛЬНЫЙ ИНВЕСТИЦИОННЫЙ БАНК""";111250, г. Москва, ул. Госпитальная, д. 4А корп. 1;Баклицкий Денис Николаевич;22.01.1996;23,0;18.12.2015;Недействующая;;Москва;Публичные акционерные общества;Частная собственность;11 195 000;Ликвидировано вследствие банкротства от 18.12.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 30.03.2009, Решение о признании должника банкротом и открытии конкурсного производства от 16.06.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;РАТИБОР-БАНК, ООО КБ;2174;"КОММЕРЧЕСКИЙ БАНК ""РАТИБОР-БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";105066, г. Москва, ул. Красносельская Нижн, д. 39;Леванов Виталий Алексеевич;30.11.1992;26,0;04.05.2018;Недействующая;044552577;Москва;Общества с ограниченной ответственностью;Смешанная российская собственность с долей федеральной собственности;40 000 000;Ликвидировано вследствие банкротства от 04.05.2018, Отозвана Генеральная лицензия на осуществление банковских операций от 14.07.2011, Решение о признании должника банкротом и открытии конкурсного производства от 16.09.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;СОЮЗПРОМБАНК ООО, КБ;2965;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""СОЮЗПРОМБАНК""";123056, г. Москва, пер. Тишинский М, д. 23 корп. 1;Шипицын Вадим Юрьевич;12.07.1994;24,5;18.12.2015;Недействующая;044583923;Москва;Общества с ограниченной ответственностью;Совместная частная и иностранная собственность;150 000 000;Ликвидировано по решению суда от 18.12.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 30.09.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;БОРОВИЦКИЕ ВОРОТА, ООО КБ;3211;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""БОРОВИЦКИЕ ВОРОТА""";119019, г. Москва, ул. Ленивка, д. 3 корп. 3;Шипицын Вадим Юрьевич;09.02.1995;24,0;19.02.2014;Недействующая;044518182;Москва;Общества с ограниченной ответственностью;Частная собственность;54 541 000;Ликвидировано вследствие банкротства от 19.02.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 26.12.2008, Решение о признании должника банкротом и открытии конкурсного производства от 31.03.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;ИДЕАЛБАНК, ООО;3491;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИДЕАЛБАНК""";117525, г. Москва, ул. Днепропетровская, д. 4Б;Перунов Сергей Владимирович;20.11.2008;10,0;30.12.2016;Недействующая;044552723;Москва;Общества с ограниченной ответственностью;Частная собственность;190 000 000;Ликвидировано по решению суда от 30.12.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 17.04.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;СОЦГОРБАНК, ОАО КБ;1827;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""СОЦИАЛЬНЫЙ ГОРОДСКОЙ БАНК""""";141002, Московская обл, Мытищи окр, г. Мытищи, проспект Новомытищинский, д. 11А;Беднин Василий Феликсович;28.02.1992;27,0;28.08.2017;Недействующая;044583705;Московская область;Публичные акционерные общества;Иная смешанная российская собственность;750 000 000;Ликвидировано вследствие банкротства от 28.08.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 18.04.2011, Решение о признании должника банкротом и открытии конкурсного производства от 08.06.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;РОСЕВРОБАНК (АО), АКБ;3137;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""РОСЕВРОБАНК"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";119991, г. Москва, ул. Вавилова, д. 24(Бизнес-центр «Vaviloff Tower»);Бродский Илья Борисович;16.08.1999;19,5;12.11.2018;Недействующая;044525836;Москва;Непубличные акционерные общества;Совместная частная и иностранная собственность;288 353 863;Прекратило деятельность при присоединении от 12.11.2018;186 364 067 000;186 793 621 000;180 343 804 000;182 363 735 000;188 483 481 000;186 566 845 000;187 519 723 000;186 707 881 000;196 457 278 000;199 392 773 000;203 106 352 000;208 221 545 000;7 037 920 000;11 426 707 000;4 877 546 000;5 083 666 000;5 145 206 000;5 876 812 000;8 321 839 000;9 182 462 000;6 750 227 000;12 922 788 000;8 548 709 000;7 661 457 000;1 602 694 000;2 465 554 000;3 413 470 000;1 603 195 000;939 292 000;947 836 000;983 240 000;1 365 501 000;1 148 313 000;1 198 950 000;1 159 300 000;1 093 875 000;50 809 084 000;53 113 724 000;44 786 213 000;51 007 415 000;54 343 857 000;51 524 386 000;49 676 700 000;56 225 736 000;77 908 906 000;67 623 402 000;66 975 632 000;79 252 378 000;116 001 179 000;106 987 602 000;116 951 713 000;113 131 316 000;117 994 375 000;118 467 694 000;118 621 140 000;109 600 806 000;101 139 650 000;108 058 812 000;116 239 186 000;110 699 518 000;78 736 705 000;75 204 649 000;76 047 713 000;73 443 356 000;75 908 532 000;81 096 152 000;79 737 831 000;80 326 719 000;83 520 747 000;83 710 482 000;79 995 118 000;80 446 105 000;16 587 701 000;16 523 026 000;16 255 867 000;16 269 612 000;16 221 344 000;16 340 110 000;16 113 347 000;15 959 720 000;15 480 772 000;15 460 908 000;15 536 802 000;15 284 998 000;20 106 154 000;14 691 581 000;24 087 690 000;22 874 503 000;25 299 479 000;20 487 169 000;22 175 537 000;12 688 150 000;1 457 033 000;8 279 536 000;20 037 830 000;14 250 272 000;2 547 352 000;3 363 345 000;3 357 178 000;3 356 735 000;3 361 903 000;3 371 541 000;3 383 520 000;3 393 875 000;3 382 347 000;3 367 720 000;3 388 383 000;3 363 294 000;17 078 000;17 078 000;17 078 000;17 078 000;0;0;0;0;0;0;0;0
141;ЕВРОПЕЙСКИЙ ЭКСПРЕСС, ООО КБ;3449;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""ЕВРОПЕЙСКИЙ ЭКСПРЕСС""";127051, г. Москва, бульвар Цветной, д. 11 корп. 6(Бизнес-центр «Цветной бульвар 11»);Валлен Олег Эрлинович;27.01.2004;15,0;23.03.2017;Недействующая;049205714;Москва;Общества с ограниченной ответственностью;Частная собственность;154 711 500;Ликвидировано по решению суда от 23.03.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 11.11.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;ЭНТУЗИАСТБАНК ООО, ИКБ;3048;"ИНВЕСТИЦИОННЫЙ КОММЕРЧЕСКИЙ БАНК ""ЭНТУЗИАСТБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";127434, г. Москва, шоссе Дмитровское, д. 3 корп. 1;Мащев Александр Борисович;10.08.1994;24,5;28.03.2018;Недействующая;044525804;Москва;Общества с ограниченной ответственностью;Частная собственность;125 664 000;Ликвидировано по решению суда от 28.03.2018, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 27.10.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;ОБЪЕДИНЕННЫЙ БАНК РАЗВИТИЯ, ООО КБ;3345;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""ОБЪЕДИНЕННЫЙ БАНК РАЗВИТИЯ""";127238, г. Москва, проезд Нижнелихоборский 3-Й, д. 1 А;Кнутова Марина Викторовна;07.02.2000;19,0;25.07.2016;Недействующая;044585153;Москва;Общества с ограниченной ответственностью;Собственность иностранных юридических лиц;269 420 000;Ликвидировано вследствие банкротства от 25.07.2016, Решение о признании должника банкротом и открытии конкурсного производства от 24.07.2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;БИНБАНК СУРГУТ, ПАО;1701;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БИНБАНК СУРГУТ""";628416, Ханты-Мансийский Автономный Округ - Югра окр., г. Сургут, ул. Дзержинского, д. 11;Зумарева Лариса Геннадьевна;27.12.1991;27,0;17.06.2016;Недействующая;047144704;Тюменская область;Публичные акционерные общества;Частная собственность;300 000 000;Прекратило деятельность при присоединении от 17.06.2016, Сообщения о принятии решения о реорганизации от 08.04.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;МЕЖРЕГИОНКЛИРИНГЦЕНТР, НКО ЗАО;3424;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕЖРЕГИОНАЛЬНЫЙ КЛИРИНГОВЫЙ ЦЕНТР""";121069, г. Москва, пер. Борисоглебский, д. 12;Пастушенко Дмитрий Сергеевич;15.11.2002;16,0;23.08.2016;Недействующая;044583790;Москва;Непубличные акционерные общества;Частная собственность;3 000 000;Ликвидировано вследствие банкротства от 23.08.2016, Решение о признании должника банкротом и открытии конкурсного производства от 21.12.2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
