Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Важная информация;2016 - 2мес., Чистые активы, RUB;2016 - 3мес., Чистые активы, RUB;2016 - 4мес., Чистые активы, RUB;2016 - 5мес., Чистые активы, RUB;2016 - 6мес., Чистые активы, RUB;2016 - 7мес., Чистые активы, RUB;2016 - 8мес., Чистые активы, RUB;2016 - 9мес., Чистые активы, RUB;2016 - 10мес., Чистые активы, RUB;2016 - 11мес., Чистые активы, RUB;2016 - 12мес., Чистые активы, RUB;2017 - 1мес., Чистые активы, RUB;2016 - 2мес., Счета в Банке России, RUB;2016 - 3мес., Счета в Банке России, RUB;2016 - 4мес., Счета в Банке России, RUB;2016 - 5мес., Счета в Банке России, RUB;2016 - 6мес., Счета в Банке России, RUB;2016 - 7мес., Счета в Банке России, RUB;2016 - 8мес., Счета в Банке России, RUB;2016 - 9мес., Счета в Банке России, RUB;2016 - 10мес., Счета в Банке России, RUB;2016 - 11мес., Счета в Банке России, RUB;2016 - 12мес., Счета в Банке России, RUB;2017 - 1мес., Счета в Банке России, RUB;2016 - 2мес., Коррсчета (НОСТРО), RUB;2016 - 3мес., Коррсчета (НОСТРО), RUB;2016 - 4мес., Коррсчета (НОСТРО), RUB;2016 - 5мес., Коррсчета (НОСТРО), RUB;2016 - 6мес., Коррсчета (НОСТРО), RUB;2016 - 7мес., Коррсчета (НОСТРО), RUB;2016 - 8мес., Коррсчета (НОСТРО), RUB;2016 - 9мес., Коррсчета (НОСТРО), RUB;2016 - 10мес., Коррсчета (НОСТРО), RUB;2016 - 11мес., Коррсчета (НОСТРО), RUB;2016 - 12мес., Коррсчета (НОСТРО), RUB;2017 - 1мес., Коррсчета (НОСТРО), RUB;2016 - 2мес., Ценные бумаги, RUB;2016 - 3мес., Ценные бумаги, RUB;2016 - 4мес., Ценные бумаги, RUB;2016 - 5мес., Ценные бумаги, RUB;2016 - 6мес., Ценные бумаги, RUB;2016 - 7мес., Ценные бумаги, RUB;2016 - 8мес., Ценные бумаги, RUB;2016 - 9мес., Ценные бумаги, RUB;2016 - 10мес., Ценные бумаги, RUB;2016 - 11мес., Ценные бумаги, RUB;2016 - 12мес., Ценные бумаги, RUB;2017 - 1мес., Ценные бумаги, RUB;2016 - 2мес., Кредиты, RUB;2016 - 3мес., Кредиты, RUB;2016 - 4мес., Кредиты, RUB;2016 - 5мес., Кредиты, RUB;2016 - 6мес., Кредиты, RUB;2016 - 7мес., Кредиты, RUB;2016 - 8мес., Кредиты, RUB;2016 - 9мес., Кредиты, RUB;2016 - 10мес., Кредиты, RUB;2016 - 11мес., Кредиты, RUB;2016 - 12мес., Кредиты, RUB;2017 - 1мес., Кредиты, RUB;2016 - 2мес., Кредиты организациям, RUB;2016 - 3мес., Кредиты организациям, RUB;2016 - 4мес., Кредиты организациям, RUB;2016 - 5мес., Кредиты организациям, RUB;2016 - 6мес., Кредиты организациям, RUB;2016 - 7мес., Кредиты организациям, RUB;2016 - 8мес., Кредиты организациям, RUB;2016 - 9мес., Кредиты организациям, RUB;2016 - 10мес., Кредиты организациям, RUB;2016 - 11мес., Кредиты организациям, RUB;2016 - 12мес., Кредиты организациям, RUB;2017 - 1мес., Кредиты организациям, RUB;2016 - 2мес., Кредиты физическим лицам, RUB;2016 - 3мес., Кредиты физическим лицам, RUB;2016 - 4мес., Кредиты физическим лицам, RUB;2016 - 5мес., Кредиты физическим лицам, RUB;2016 - 6мес., Кредиты физическим лицам, RUB;2016 - 7мес., Кредиты физическим лицам, RUB;2016 - 8мес., Кредиты физическим лицам, RUB;2016 - 9мес., Кредиты физическим лицам, RUB;2016 - 10мес., Кредиты физическим лицам, RUB;2016 - 11мес., Кредиты физическим лицам, RUB;2016 - 12мес., Кредиты физическим лицам, RUB;2017 - 1мес., Кредиты физическим лицам, RUB;2016 - 2мес., Кредиты другим банкам (МБК), RUB;2016 - 3мес., Кредиты другим банкам (МБК), RUB;2016 - 4мес., Кредиты другим банкам (МБК), RUB;2016 - 5мес., Кредиты другим банкам (МБК), RUB;2016 - 6мес., Кредиты другим банкам (МБК), RUB;2016 - 7мес., Кредиты другим банкам (МБК), RUB;2016 - 8мес., Кредиты другим банкам (МБК), RUB;2016 - 9мес., Кредиты другим банкам (МБК), RUB;2016 - 10мес., Кредиты другим банкам (МБК), RUB;2016 - 11мес., Кредиты другим банкам (МБК), RUB;2016 - 12мес., Кредиты другим банкам (МБК), RUB;2017 - 1мес., Кредиты другим банкам (МБК), RUB;2016 - 2мес., Основные средства, RUB;2016 - 3мес., Основные средства, RUB;2016 - 4мес., Основные средства, RUB;2016 - 5мес., Основные средства, RUB;2016 - 6мес., Основные средства, RUB;2016 - 7мес., Основные средства, RUB;2016 - 8мес., Основные средства, RUB;2016 - 9мес., Основные средства, RUB;2016 - 10мес., Основные средства, RUB;2016 - 11мес., Основные средства, RUB;2016 - 12мес., Основные средства, RUB;2017 - 1мес., Основные средства, RUB;2016 - 2мес., Учтённые векселя, RUB;2016 - 3мес., Учтённые векселя, RUB;2016 - 4мес., Учтённые векселя, RUB;2016 - 5мес., Учтённые векселя, RUB;2016 - 6мес., Учтённые векселя, RUB;2016 - 7мес., Учтённые векселя, RUB;2016 - 8мес., Учтённые векселя, RUB;2016 - 9мес., Учтённые векселя, RUB;2016 - 10мес., Учтённые векселя, RUB;2016 - 11мес., Учтённые векселя, RUB;2016 - 12мес., Учтённые векселя, RUB;2017 - 1мес., Учтённые векселя, RUB
133;РОСТ БАНК, АО;2888;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОСТ БАНК""";109240, г. Москва, ул. Радищевская Верхн., д. 13 стр. 3;Любов Антон Владимирович;08.04.2005;14,0;02.07.2018;Недействующая;044525937;Москва;Публичные акционерные общества;Частная собственность;350 000 000;Прекратило деятельность при присоединении от 02.07.2018;452 200 936 000;464 873 483 000;490 601 435 000;504 530 581 000;535 364 588 000;571 221 950 000;600 072 262 000;577 253 703 000;606 427 474 000;628 096 952 000;627 250 712 000;630 353 031 000;413 604 000;476 680 000;374 575 000;349 078 000;1 033 773 000;118 349 000;324 485 000;538 132 000;50 340 000;117 542 000;34 807 000;1 231 827 000;665 998 000;971 179 000;615 866 000;341 261 000;834 305 000;1 354 993 000;313 123 000;352 451 000;331 376 000;742 761 000;633 972 000;865 907 000;98 441 841 000;112 342 079 000;136 287 117 000;136 217 499 000;127 414 187 000;142 698 476 000;169 706 014 000;147 174 291 000;227 879 424 000;287 696 623 000;277 267 643 000;281 099 401 000;334 877 235 000;322 369 393 000;321 836 723 000;317 079 427 000;330 907 448 000;338 070 135 000;335 908 185 000;271 027 639 000;280 019 652 000;286 551 068 000;293 804 150 000;288 417 174 000;235 215 332 000;230 234 740 000;227 705 155 000;227 994 417 000;242 191 780 000;250 625 968 000;255 286 608 000;194 456 138 000;198 935 526 000;201 973 361 000;215 778 262 000;213 641 874 000;6 334 668 000;6 167 141 000;7 460 510 000;9 172 915 000;9 558 512 000;11 896 301 000;12 473 888 000;11 909 902 000;12 123 076 000;8 922 316 000;9 588 221 000;9 786 774 000;25 453 491 000;21 127 767 000;16 612 259 000;7 520 888 000;7 743 698 000;6 212 390 000;973 000;947 000;944 000;974 000;5 444 442 000;5 444 442 000;477 975 000;462 611 000;430 369 000;419 017 000;399 453 000;393 139 000;389 708 000;425 489 000;329 646 000;326 350 000;447 193 000;390 461 000;0;0;0;0;0;0;0;12 578 148 000;12 590 689 000;13 052 894 000;12 007 494 000;11 969 095 000
134;ФИБ, ОАО;1422;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""ФЕДЕРАЛЬНЫЙ ИНВЕСТИЦИОННЫЙ БАНК""";111250, г. Москва, ул. Госпитальная, д. 4А корп. 1;Баклицкий Денис Николаевич;22.01.1996;23,0;18.12.2015;Недействующая;;Москва;Публичные акционерные общества;Частная собственность;11 195 000;Ликвидировано вследствие банкротства от 18.12.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 30.03.2009, Решение о признании должника банкротом и открытии конкурсного производства от 16.06.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;РАТИБОР-БАНК, ООО КБ;2174;"КОММЕРЧЕСКИЙ БАНК ""РАТИБОР-БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";105066, г. Москва, ул. Красносельская Нижн, д. 39;Леванов Виталий Алексеевич;30.11.1992;26,0;04.05.2018;Недействующая;044552577;Москва;Общества с ограниченной ответственностью;Смешанная российская собственность с долей федеральной собственности;40 000 000;Ликвидировано вследствие банкротства от 04.05.2018, Отозвана Генеральная лицензия на осуществление банковских операций от 14.07.2011, Решение о признании должника банкротом и открытии конкурсного производства от 16.09.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;СОЮЗПРОМБАНК ООО, КБ;2965;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""СОЮЗПРОМБАНК""";123056, г. Москва, пер. Тишинский М, д. 23 корп. 1;Шипицын Вадим Юрьевич;12.07.1994;24,5;18.12.2015;Недействующая;044583923;Москва;Общества с ограниченной ответственностью;Совместная частная и иностранная собственность;150 000 000;Ликвидировано по решению суда от 18.12.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 30.09.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;БОРОВИЦКИЕ ВОРОТА, ООО КБ;3211;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""БОРОВИЦКИЕ ВОРОТА""";119019, г. Москва, ул. Ленивка, д. 3 корп. 3;Шипицын Вадим Юрьевич;09.02.1995;24,0;19.02.2014;Недействующая;044518182;Москва;Общества с ограниченной ответственностью;Частная собственность;54 541 000;Ликвидировано вследствие банкротства от 19.02.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 26.12.2008, Решение о признании должника банкротом и открытии конкурсного производства от 31.03.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;ИДЕАЛБАНК, ООО;3491;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИДЕАЛБАНК""";117525, г. Москва, ул. Днепропетровская, д. 4Б;Перунов Сергей Владимирович;20.11.2008;10,0;30.12.2016;Недействующая;044552723;Москва;Общества с ограниченной ответственностью;Частная собственность;190 000 000;Ликвидировано по решению суда от 30.12.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 17.04.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;СОЦГОРБАНК, ОАО КБ;1827;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""СОЦИАЛЬНЫЙ ГОРОДСКОЙ БАНК""""";141002, Московская обл, Мытищи окр, г. Мытищи, проспект Новомытищинский, д. 11А;Беднин Василий Феликсович;28.02.1992;27,0;28.08.2017;Недействующая;044583705;Московская область;Публичные акционерные общества;Иная смешанная российская собственность;750 000 000;Ликвидировано вследствие банкротства от 28.08.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 18.04.2011, Решение о признании должника банкротом и открытии конкурсного производства от 08.06.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;РОСЕВРОБАНК (АО), АКБ;3137;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""РОСЕВРОБАНК"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";119991, г. Москва, ул. Вавилова, д. 24(Бизнес-центр «Vaviloff Tower»);Бродский Илья Борисович;16.08.1999;19,5;12.11.2018;Недействующая;044525836;Москва;Непубличные акционерные общества;Совместная частная и иностранная собственность;288 353 863;Прекратило деятельность при присоединении от 12.11.2018;173 516 312 000;169 911 741 000;172 858 079 000;179 335 609 000;182 811 238 000;186 596 822 000;182 898 177 000;181 524 291 000;179 574 730 000;193 065 651 000;185 196 631 000;188 758 161 000;4 039 403 000;5 732 957 000;5 821 018 000;4 732 026 000;6 840 277 000;5 616 807 000;4 476 587 000;7 475 940 000;5 306 966 000;7 421 268 000;7 059 244 000;6 707 190 000;3 440 390 000;7 654 627 000;3 254 198 000;2 763 496 000;2 331 085 000;1 126 166 000;897 255 000;2 082 953 000;2 156 646 000;2 967 185 000;2 946 083 000;2 854 210 000;52 648 774 000;53 602 163 000;60 672 013 000;64 041 585 000;65 996 973 000;71 577 404 000;69 573 175 000;57 987 195 000;55 133 443 000;58 921 076 000;49 137 961 000;51 822 518 000;102 540 936 000;93 589 434 000;92 948 258 000;96 918 449 000;96 410 610 000;98 131 809 000;98 584 979 000;104 925 261 000;107 286 798 000;112 898 541 000;113 020 452 000;116 302 393 000;72 136 685 000;72 350 386 000;73 384 603 000;75 714 608 000;71 355 964 000;70 653 971 000;68 259 053 000;66 586 027 000;68 751 019 000;75 489 948 000;70 639 755 000;75 498 107 000;19 208 160 000;18 908 752 000;18 409 503 000;18 138 745 000;18 003 751 000;17 841 906 000;17 903 681 000;17 310 341 000;17 434 630 000;16 895 911 000;16 938 372 000;16 854 950 000;10 407 822 000;1 550 278 000;397 206 000;2 348 118 000;6 343 210 000;8 933 589 000;11 649 074 000;20 335 948 000;20 466 104 000;19 894 792 000;24 853 743 000;23 380 639 000;2 371 337 000;2 357 817 000;2 343 514 000;2 332 158 000;2 321 094 000;2 309 864 000;2 298 757 000;2 287 872 000;2 364 369 000;2 353 995 000;2 367 193 000;2 415 657 000;3 971 390 000;1 542 658 000;17 078 000;17 078 000;17 078 000;17 078 000;17 078 000;17 078 000;17 078 000;17 078 000;17 078 000;17 078 000
141;ЕВРОПЕЙСКИЙ ЭКСПРЕСС, ООО КБ;3449;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""ЕВРОПЕЙСКИЙ ЭКСПРЕСС""";127051, г. Москва, бульвар Цветной, д. 11 корп. 6(Бизнес-центр «Цветной бульвар 11»);Валлен Олег Эрлинович;27.01.2004;15,0;23.03.2017;Недействующая;049205714;Москва;Общества с ограниченной ответственностью;Частная собственность;154 711 500;Ликвидировано по решению суда от 23.03.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 11.11.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;ЭНТУЗИАСТБАНК ООО, ИКБ;3048;"ИНВЕСТИЦИОННЫЙ КОММЕРЧЕСКИЙ БАНК ""ЭНТУЗИАСТБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";127434, г. Москва, шоссе Дмитровское, д. 3 корп. 1;Мащев Александр Борисович;10.08.1994;24,5;28.03.2018;Недействующая;044525804;Москва;Общества с ограниченной ответственностью;Частная собственность;125 664 000;Ликвидировано по решению суда от 28.03.2018, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 27.10.2016;483 807 000;477 291 000;496 836 000;480 114 000;469 505 000;484 529 000;494 584 000;426 456 000;;;;;111 906 000;88 148 000;113 480 000;107 349 000;136 330 000;142 788 000;165 117 000;112 683 000;;;;;32 250 000;34 503 000;31 845 000;24 784 000;19 940 000;22 335 000;19 881 000;16 644 000;;;;;35 976 000;36 420 000;36 851 000;37 295 000;0;0;0;0;;;;;251 057 000;279 339 000;277 015 000;271 889 000;278 929 000;277 775 000;271 894 000;255 203 000;;;;;149 155 000;177 595 000;179 895 000;174 795 000;183 295 000;180 395 000;174 995 000;163 195 000;;;;;101 902 000;101 744 000;97 120 000;97 094 000;95 634 000;97 380 000;96 899 000;92 008 000;;;;;0;0;0;0;0;0;0;0;;;;;3 208 000;3 249 000;3 453 000;4 275 000;4 021 000;3 775 000;3 797 000;3 559 000;;;;;35 976 000;36 420 000;36 851 000;37 295 000;0;0;0;0;;;;
143;ОБЪЕДИНЕННЫЙ БАНК РАЗВИТИЯ, ООО КБ;3345;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""ОБЪЕДИНЕННЫЙ БАНК РАЗВИТИЯ""";127238, г. Москва, проезд Нижнелихоборский 3-Й, д. 1 А;Кнутова Марина Викторовна;07.02.2000;19,0;25.07.2016;Недействующая;044585153;Москва;Общества с ограниченной ответственностью;Собственность иностранных юридических лиц;269 420 000;Ликвидировано вследствие банкротства от 25.07.2016, Решение о признании должника банкротом и открытии конкурсного производства от 24.07.2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;БИНБАНК СУРГУТ, ПАО;1701;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БИНБАНК СУРГУТ""";628416, Ханты-Мансийский Автономный Округ - Югра окр., г. Сургут, ул. Дзержинского, д. 11;Зумарева Лариса Геннадьевна;27.12.1991;27,0;17.06.2016;Недействующая;047144704;Тюменская область;Публичные акционерные общества;Частная собственность;300 000 000;Прекратило деятельность при присоединении от 17.06.2016, Сообщения о принятии решения о реорганизации от 08.04.2016;2 235 396 000;2 281 155 000;2 295 486 000;2 433 142 000;;;;;;;;;36 914 000;37 302 000;27 671 000;64 141 000;;;;;;;;;590 542 000;1 375 716 000;1 399 757 000;310 913 000;;;;;;;;;0;0;0;0;;;;;;;;;1 421 681 000;710 088 000;696 905 000;1 883 336 000;;;;;;;;;181 960 000;175 487 000;168 291 000;160 634 000;;;;;;;;;208 189 000;203 222 000;197 301 000;191 354 000;;;;;;;;;1 031 532 000;331 379 000;331 313 000;1 531 348 000;;;;;;;;;80 923 000;81 202 000;80 454 000;79 484 000;;;;;;;;;0;0;0;0;;;;;;;;
145;МЕЖРЕГИОНКЛИРИНГЦЕНТР, НКО ЗАО;3424;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕЖРЕГИОНАЛЬНЫЙ КЛИРИНГОВЫЙ ЦЕНТР""";121069, г. Москва, пер. Борисоглебский, д. 12;Пастушенко Дмитрий Сергеевич;15.11.2002;16,0;23.08.2016;Недействующая;044583790;Москва;Непубличные акционерные общества;Частная собственность;3 000 000;Ликвидировано вследствие банкротства от 23.08.2016, Решение о признании должника банкротом и открытии конкурсного производства от 21.12.2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;ЭНО (ПАО), АКБ;1988;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ЭНО"" (ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";350000, Краснодарский кр., г. Краснодар, ул. Индустриальная, д. 96/4/1;Мулёвин Александр Владимирович;07.08.1992;26,5;22.12.2016;Недействующая;048209734;Краснодарский край;Публичные акционерные общества;Частная собственность;180 000 000;Ликвидировано от 22.12.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 03.07.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;ВЕКОМБАНК, ОАО;2844;ВОСТОЧНО-ЕВРОПЕЙСКИЙ КОММЕРЧЕСКИЙ БАНК (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО);248600, Калужская обл, г. Калуга, ул. Георгиевская, д. 5 корп. - офис;Пастушенко Дмитрий Сергеевич;16.05.1994;24,5;13.01.2017;Недействующая;;Калужская область;Публичные акционерные общества;Частная собственность;111 625 500;Ликвидировано по решению суда от 13.01.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 03.09.2009, Решение о признании должника банкротом и открытии конкурсного производства от 07.10.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;АДАМ ИНТЕРНЭШНЛ АО, АКБ;2232;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""АДАМ ИНТЕРНЭШНЛ"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";367000, Дагестан респ, г. Махачкала, ул. Магомеда Ярагского, д. 15 корп. А;Джамалудинов Магомедгази Далгатович;01.02.1993;26,0;01.09.2016;Недействующая;048209750;Дагестан (Республика);Публичные акционерные общества;Частная собственность;128 000 000;Ликвидировано от 01.09.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 20.01.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;МНИБ, ООО КБ;3181;"КОММЕРЧЕСКИЙ БАНК ""МОСКОВСКИЙ НАЦИОНАЛЬНЫЙ ИНВЕСТИЦИОННЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";111020, г. Москва, ул. Госпитальный Вал, д. 16/2;Хамчич Максим Александрович;16.12.1994;24,0;19.03.2019;Недействующая;044525546;Москва;Общества с ограниченной ответственностью;Частная собственность;80 000 000;Ликвидировано от 19.03.2019, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 05.07.2017;885 343 000;1 241 907 000;849 518 000;881 943 000;921 131 000;863 503 000;925 339 000;915 899 000;929 149 000;934 220 000;812 795 000;905 905 000;86 060 000;115 574 000;113 318 000;136 731 000;136 177 000;98 492 000;199 316 000;257 696 000;232 643 000;250 905 000;261 627 000;346 643 000;340 000;339 451 000;151 000;296 000;154 000;174 000;312 000;180 000;1 305 000;350 000;2 200 000;2 697 000;0;0;0;0;0;0;0;0;0;0;0;0;747 979 000;724 960 000;672 368 000;658 562 000;702 629 000;694 936 000;675 498 000;611 069 000;631 067 000;617 939 000;492 010 000;495 222 000;713 393 000;610 993 000;633 493 000;624 193 000;589 893 000;582 693 000;563 281 000;498 235 000;518 591 000;505 652 000;380 099 000;383 318 000;34 586 000;38 967 000;38 875 000;34 369 000;37 736 000;37 243 000;37 217 000;37 834 000;37 476 000;37 287 000;36 911 000;36 904 000;0;75 000 000;0;0;75 000 000;75 000 000;75 000 000;75 000 000;75 000 000;75 000 000;75 000 000;75 000 000;2 223 000;2 173 000;2 529 000;2 473 000;2 481 000;2 425 000;2 368 000;2 491 000;2 698 000;2 642 000;2 731 000;2 847 000;0;0;0;0;0;0;0;0;0;0;0;0
